,DBN,Total Enrollment_x,Number of English Language Learners,ELL as Percent of Total,Sped,Sped as percent of total,Number of Male Students,Male Students as Percent of Total,Number of Female Students,Female Students as Percent of Total,Percent of students receiving free or reduced-price lunch,Total Number in Cohort,Total Number of Grads,Percentage of Grads per Cohort,Total Number of Regents,All Regents as Percentage of Cohort,All Regents as Percentage of Grads,Number of Advanced Regents,Percentage of Advanced Regents per Cohort,Advanced Regents Percentage of Grads,Number of non-Advanced Regents,Percentage of non-Advanced Regents per Cohort,Non-Advanced Regents Percentage of Grads,Number of Local Diplomas,Percentage of Local per Cohort,Local as Percentage of Grads,Number Still Enrolled,Percentage of Cohort Still Enrolled,Number Dropped Out,Dropped Out Percentage of Cohort,Total Enrollment_y,Number of Students with Disabilities,Percentage of Students with Disabilities,Number of Students in Poverty,Percentage of Students in Poverty,Economic Need Index,School Name,Latitude,Longitude
213,15K463,508.42857142857144,65.57142857142857,12.896881146389436,75.85714285714286,14.91992132621523,196.14285714285714,38.578252318066866,312.2857142857143,61.42174768193313,75.89999999999999,38.220489977728285,26.801781737193764,70.12411864110483,20.42316258351893,53.43511450381679,76.20076450058168,1.8374164810690423,6.855575868372943,4.807412155468795,18.58574610244989,48.627702348348,69.34518863220875,6.378619153674833,16.689004137288038,23.799235499418316,5.855233853006681,15.319620068760562,4.534521158129176,11.864110483072082,252.4,53.2,21.077654516640255,200.4,79.39778129952457,81.92,Secondary School for Journalism,40.6696,-73.97926
214,15K464,472.57142857142856,39.142857142857146,8.282950423216445,69.71428571428571,14.752116082224909,239.28571428571428,50.63482466747279,233.28571428571428,49.36517533252721,74.98571428571428,37.556768558951966,26.063318777292576,69.39712807394919,19.532751091703055,52.00860415092146,74.94345312892686,1.5960698689956332,6.123816704364581,4.249752921341782,17.936681222707424,47.758851229579676,68.81963642456229,6.53056768558952,17.388523923027734,25.056546871073138,6.316593886462882,16.818789605255507,4.277292576419214,11.388872739956978,663.2,160.6,24.21592279855247,433.4,65.34981905910735,62.7,Park Slope Collegiate,40.6696,-73.97926
215,15K497,475.42857142857144,57.285714285714285,12.049278846153845,79.0,16.61658653846154,252.28571428571428,53.06490384615385,223.14285714285714,46.93509615384615,69.6,37.78958333333333,26.035416666666666,68.89574949004907,19.720833333333335,52.18589778929379,75.74617908297992,1.26875,4.873169560694566,3.357406692761453,18.452083333333334,48.82849109653234,70.87300952228536,6.314583333333333,16.70985170075528,24.253820917020086,5.69375,15.066982744362974,5.139583333333333,13.600529246375215,744.2,158.8,21.338349905939264,360.8,48.48159097016931,51.04,School for International Studies,40.68545,-73.99349
216,15K519,762.8571428571429,32.285714285714285,4.232209737827715,148.57142857142858,19.475655430711612,356.85714285714283,46.779026217228456,406.0,53.22097378277153,73.87142857142858,80.5650406504065,54.41869918699187,67.5462939603411,36.36585365853659,45.13850345627933,66.82602524837529,2.6239837398373984,4.821842085605438,3.256975629446491,33.74186991869919,41.88152782683284,62.00418316276984,18.0630081300813,22.420404662192844,33.192649585418685,9.296747967479675,11.539431858317776,12.121951219512194,15.046167818759775,514.2,99.0,19.25320886814469,432.4,84.09179307662387,81.5,Cobble Hill School of American Studies,40.68458,-73.99109
217,15K656,655.2857142857143,3.0,0.45781556572923476,44.714285714285715,6.823632003488118,256.14285714285717,39.08872901678657,399.14285714285717,60.91127098321343,50.34285714285714,87.95432692307692,74.42067307692308,84.6128617890623,60.99759615384615,69.3514444231873,81.96324170677347,4.6923076923076925,6.305113214251107,5.3349367296181915,56.30528846153846,64.0165076935691,75.65812849252237,13.459134615384615,15.302413293612835,18.085209470590133,9.932692307692308,11.293011560851623,2.84375,3.2332121675913523,932.6,161.0,17.2635642290371,645.4,69.20437486596612,64.24,Brooklyn High School of the Arts,40.68365,-73.98047
218,15K667,683.6666666666666,91.66666666666667,13.408093612871772,149.66666666666666,21.89176011701609,336.0,49.146757679180894,347.6666666666667,50.85324232081911,74.93333333333334,126.26296296296296,91.85555555555555,72.74940600158399,79.37777777777778,62.86703235458039,86.41587032780936,1.9,2.068464981250756,1.5047959872107008,77.47777777777777,61.36223636736968,84.3474053465586,12.477777777777778,9.88237364700361,13.584129672190636,19.892592592592592,15.754891320289813,11.574074074074074,9.166642222287408,1272.0,254.6,20.01572327044025,1068.4,83.9937106918239,87.16,Sunset Park High School,40.65595,-74.0055
219,15K684,107.0,0.0,0.0,4.0,3.7383177570093453,45.0,42.05607476635514,62.0,57.943925233644855,60.0,60.57258064516129,58.96774193548387,97.35055252296631,58.87096774193548,97.19078684595925,99.835886214442,28.241935483870968,47.893873085339166,46.62495007322593,30.629032258064516,50.56583677273333,51.94201312910285,0.0967741935483871,0.15976567700705632,0.16411378555798686,1.1451612903225807,1.8905605112501667,0.3387096774193548,0.559179869524697,678.8,106.2,15.64525633470831,275.4,40.57159693576901,42.28,Millennium Brooklyn High School,40.6696,-73.97926
220,16K455,2976.285714285714,48.0,1.6127483920514545,492.14285714285717,16.53547086493232,1724.5714285714287,57.94374580013441,1251.7142857142858,42.056254199865606,56.58571428571429,253.34563106796116,125.01553398058252,49.34584166839116,85.21553398058252,33.636077962490326,68.16395632387432,4.211650485436893,3.368901728717208,1.662412913016486,81.00388349514563,31.973665049473837,64.79505459515711,39.8,15.709763705900837,31.836043676125687,46.52427184466019,18.363952695193642,56.297087378640775,22.22145578012309,450.2,138.6,30.786317192358954,379.4,84.27365615282096,86.8,Boys and Girls High School,40.67943,-73.93243
221,16K498,562.7142857142857,22.571428571428573,4.011170347804012,89.14285714285714,15.841584158415841,271.57142857142856,48.26097994414826,291.14285714285717,51.739020055851746,61.34285714285714,69.18872549019608,47.122549019607845,68.10726557795176,37.674019607843135,54.451096390236984,79.94902735878497,2.6151960784313726,5.549776344533444,3.7798009139537356,35.05882352941177,50.67129547628326,74.39925101425153,9.448529411764707,13.656169187714761,20.050972641215022,7.801470588235294,11.275638527755145,9.014705882352942,13.02915441567183,590.4,127.4,21.57859078590786,494.6,83.77371273712738,83.88,Brooklyn High School for Law and Technology,40.68893,-73.92108
222,16K688,134.66666666666666,5.666666666666667,4.207920792079208,25.0,18.564356435643568,69.33333333333333,51.48514851485149,65.33333333333333,48.51485148514851,63.23333333333333,26.445205479452056,16.534246575342465,62.52266252266252,12.73972602739726,48.174048174048174,77.05053852526927,0.136986301369863,0.8285004142502072,0.5180005180005179,12.602739726027398,47.656047656047654,76.22203811101906,3.7945205479452055,14.348614348614348,22.94946147473074,3.4657534246575343,13.105413105413104,5.671232876712328,21.445221445221442,132.0,38.6,29.242424242424242,125.32000000000001,94.93939393939395,91.62,Brooklyn Academy of Global Finance,40.69154,-73.93373
223,17K122,104.0,2.0,1.9230769230769231,13.0,12.5,70.0,67.3076923076923,34.0,32.69230769230769,60.0,59.80898876404494,44.80898876404494,74.92015780574863,42.89887640449438,71.72647003569416,95.73721163490472,2.4831460674157304,5.5416248746238725,4.151794101070825,40.41573033707865,67.57467593462333,90.19558676028085,1.9101123595505618,3.1936877700544803,4.262788365095286,13.932584269662922,23.29513432275033,0.6966292134831461,1.1647567161375165,569.6,97.2,17.064606741573034,409.8,71.94522471910112,68.96000000000001,Pathways in Technology Early College High School,40.6754,-73.93888
224,17K382,452.1666666666667,19.2,4.246221894581644,40.833333333333336,9.03059343899742,241.83333333333334,53.483228897899004,210.33333333333334,46.516771102100996,62.333333333333336,54.802158273381295,39.51798561151079,72.11027239908105,35.45323741007194,64.69314079422382,89.71418168578191,5.7086330935251794,14.44565811032223,10.416803413193303,29.744604316546763,54.27633738103053,75.26852357545968,4.0647482014388485,7.417131604857236,10.285818314218096,8.406474820143885,15.339678372169347,5.906474820143885,10.777814243518215,369.4,67.8,18.35408770979968,311.4,84.29886302111532,82.02000000000001,Academy for College Preparation and Career Exploration (College Board),40.64944,-73.95843
225,17K408,249.0,18.166666666666668,7.295850066934404,24.666666666666668,9.906291834002678,120.5,48.393574297188756,128.5,51.606425702811244,63.76666666666667,42.798611111111114,28.20486111111111,65.90134674671427,24.760416666666668,57.85331818919357,87.78776314169642,0.0798611111111111,0.28314662070663543,0.18659743631348366,24.680555555555557,57.66672075288008,87.50461652098979,3.4444444444444446,8.048028557520688,12.212236858303584,8.315972222222221,19.43047217264319,5.975694444444445,13.962355995456758,247.6,61.2,24.7172859450727,226.2,91.35702746365105,86.24,Academy of Hospitality and Tourism,40.64944,-73.95843
226,17K524,379.85714285714283,331.85714285714283,87.36367055283941,9.142857142857142,2.4069198946972548,209.14285714285714,55.058292591199695,170.71428571428572,44.941707408800305,86.94285714285715,42.88592233009709,28.274271844660195,65.929028241553,22.429611650485437,52.300639538174195,79.32869774229547,0.0,0.0,0.0,22.429611650485437,52.300639538174195,79.32869774229547,5.844660194174757,13.6283887033788,20.671302257704525,8.444174757281553,19.68985228366065,5.424757281553398,12.649272737562963,356.8,17.4,4.876681614349775,285.4,79.98878923766816,95.0,International High School at Prospect Heights,40.6703,-73.96165
227,17K528,361.2857142857143,12.857142857142858,3.558718861209965,37.57142857142857,10.39936733886912,169.28571428571428,46.8564650059312,192.0,53.14353499406881,75.34285714285714,51.4956772334294,33.389048991354464,64.83854720465611,27.063400576368878,52.55470367675863,81.0547212152598,1.1498559077809798,3.443811496633869,2.2329173428843245,25.913544668587896,50.32178633387431,77.61090971862593,6.325648414985591,12.283843527897476,18.945278784740204,6.763688760806916,13.134478706139122,9.487031700288185,18.422967149812525,219.4,38.4,17.502278942570644,193.6,88.24065633546034,77.03999999999999,High School for Global Citizenship,40.6703,-73.96165
228,17K531,399.0,14.571428571428571,3.6519871106337267,45.57142857142857,11.42141066953097,207.42857142857142,51.98711063372718,191.57142857142858,48.01288936627282,65.74285714285715,43.4878892733564,34.37024221453287,79.03405474220241,28.439446366782008,65.39624443029918,82.74438739555019,3.370242214532872,9.805698177791202,7.7498408656906435,25.069204152249135,57.646403564608526,72.93868921775899,5.930795847750865,13.637810311903245,17.255612604449812,4.460207612456747,10.256206238064927,4.273356401384083,9.826543602800763,326.0,65.6,20.122699386503065,279.8,85.8282208588957,77.96000000000001,School for Human Rights,40.65952,-73.94255
229,17K537,370.7142857142857,23.142857142857142,6.242774566473988,47.42857142857143,12.793834296724471,208.14285714285714,56.14643545279383,162.57142857142858,43.85356454720617,74.17142857142858,59.68648648648649,42.105405405405406,70.54428545553341,31.864864864864863,53.38706756022459,75.67879838243789,1.6783783783783783,3.9861351819757362,2.8119905814164103,30.186486486486487,50.575076978808184,71.69266320046216,10.240540540540541,17.157217895308822,24.321201617562103,6.383783783783784,10.695526172794784,9.805405405405406,16.42818330012679,470.6,112.2,23.84190395240119,369.6,78.53803654908627,79.42,High School for Youth and Community Development at Erasmus,40.64944,-73.95843
230,17K539,373.2857142857143,23.714285714285715,6.352851128970532,50.857142857142854,13.624186758515117,203.0,54.381936471488714,170.28571428571428,45.618063528511286,71.92857142857143,64.97727272727273,50.32954545454545,77.45715285064708,43.38920454545455,66.77597061909758,86.21020546398736,6.346590909090909,12.610069993226464,9.767401189227002,37.04261363636363,57.00856942987057,73.60013547076089,6.940340909090909,10.681182231549492,13.789794536012645,4.7414772727272725,7.297131864288212,9.150568181818182,14.082721231199718,287.0,60.8,21.18466898954704,229.0,79.79094076655052,82.34,High School for Service and Learning at Erasmus,40.64944,-73.95843
231,17K543,464.85714285714283,1.0,0.21511985248924403,9.0,1.936078672403196,227.71428571428572,48.98586355255071,237.14285714285714,51.014136447449296,64.57142857142857,53.377162629757784,51.97231833910035,97.36807986516271,49.73702422145329,93.18034487229355,95.69906790945406,4.885813148788928,9.400798934753663,9.153377414754312,44.85121107266436,84.02696745753923,86.29826897470039,2.235294117647059,4.187734992869182,4.300932090545938,0.9930795847750865,1.860495267729807,0.34256055363321797,0.6417736289381564,606.0,88.8,14.653465346534652,445.0,73.43234323432343,62.779999999999994,"Science, Technology, and Research Early College High School at Erasmus",40.64944,-73.95843
232,17K546,388.57142857142856,1.5714285714285714,0.4044117647058824,16.857142857142858,4.338235294117648,91.42857142857143,23.529411764705884,297.14285714285717,76.47058823529413,66.69142857142857,59.54153846153846,56.92,95.59712676347476,51.85230769230769,87.08593871117772,91.09681604411048,7.203076923076923,12.654738093951023,12.09756601726009,44.64923076923077,74.98837269391763,78.44207795015946,5.067692307692307,8.511188052297038,8.903183955889507,1.7969230769230768,3.0179318898248155,0.6430769230769231,1.080047542762648,479.6,86.4,18.015012510425354,371.6,77.4812343619683,74.03999999999999,High School for Public Service: Heroes of Tomorrow,40.65952,-73.94255
233,17K547,439.7142857142857,16.571428571428573,3.7686809616634185,41.857142857142854,9.519168291098115,231.71428571428572,52.696556205328136,208.0,47.303443794671864,73.9,70.14525139664805,52.977653631284916,75.52564510990761,45.097765363128495,64.29197196559414,85.12601497416429,4.111731843575419,7.761256986185806,5.861739407454603,40.986033519553075,58.43023255813954,77.36475798797849,7.879888268156424,11.233673144313475,14.873985025835706,9.793296089385475,13.961452691940107,6.625698324022347,9.44568333864288,348.2,60.4,17.346352670878808,268.2,77.02469844916713,75.74,Brooklyn Academy of Science and the Environment,40.6703,-73.96165
234,17K548,393.0,2.2857142857142856,0.5816066884769174,38.42857142857143,9.778262450018175,110.85714285714286,28.2079243911305,282.14285714285717,71.79207560886951,67.34285714285714,52.776758409785934,41.896024464831804,79.38347433074516,34.08868501529052,64.59033491713988,81.36496350364965,2.5596330275229358,6.109489051094891,4.8499246726155985,31.529051987767584,59.74041024452428,75.25547445255475,7.807339449541284,14.793139413605283,18.635036496350363,5.299694189602446,10.041719782130027,4.654434250764526,8.819098389152856,286.4,63.2,22.067039106145252,236.4,82.54189944134079,82.76,Brooklyn School for Music and Theatre,40.6703,-73.96165
235,17K590,954.4285714285714,4.5,0.4714863044454423,8.571428571428571,0.8980691513246519,424.7142857142857,44.49932644813651,529.7142857142857,55.500673551863485,52.457142857142856,123.94043887147335,116.78996865203762,94.23072059083897,112.06583072100314,90.41910109517669,95.95501395748336,33.974921630094045,29.090616276572902,27.412297341730536,78.0909090909091,63.00680375344615,66.86439768091046,4.724137931034483,3.811619495662291,4.044986042516642,3.9623824451410656,3.197005336773149,2.4670846394984327,1.9905405063611301,1390.6,94.4,6.788436646052065,1032.2,74.2269523946498,55.08,Medgar Evers College Preparatory School,40.66716,-73.95086
236,17K600,2056.5714285714284,120.14285714285714,5.841900527924423,210.28571428571428,10.225062517365934,505.85714285714283,24.59711030841901,1550.7142857142858,75.402889691581,69.8442857142857,189.6483704974271,139.59519725557462,73.60738027404695,109.69811320754717,57.84289784289784,78.58301386021822,10.310463121783876,7.3859726727612305,5.436620992176548,99.3876500857633,52.4062768507213,71.197041187457,29.897084048027445,15.7644824311491,21.416986139781773,21.90222984562607,11.54886265997377,18.86277873070326,9.946185501741057,1268.8,228.2,17.985498108448926,975.8,76.90731399747793,74.36,Clara Barton High School,40.67027,-73.96165
237,17K751,138.0,11.0,7.971014492753622,21.0,15.217391304347828,38.0,27.536231884057973,100.0,72.46376811594203,87.7,41.58064516129032,32.145161290322584,77.30799069045773,29.266129032258064,70.38401861908457,91.0436527847466,0.6209677419354839,1.9317611640742596,1.4934057408844066,28.64516129032258,68.89061287820016,89.11189162067234,2.879032258064516,6.923972071373158,8.956347215253386,4.370967741935484,10.512024825446083,4.354838709677419,10.47323506594259,294.2,45.4,15.431679129843644,248.6,84.50033990482665,83.36,Academy for Health Careers,40.6754,-73.93888
238,18K563,266.6,102.0,38.2595648912228,22.0,8.252063015753938,126.8,47.56189047261815,139.8,52.43810952738185,75.96000000000001,52.43046357615894,46.579470198675494,88.84046987495262,43.5364238410596,83.0365037261589,93.46697945546313,6.135761589403973,13.172673633326223,11.702665150941012,37.40066225165563,71.3338385752179,80.29430582213692,3.043046357615894,5.803966148793735,6.5330205445368605,3.043046357615894,5.803966148793735,2.4735099337748343,4.717696097006441,573.4,97.2,16.95151726543425,417.2,72.75898151377747,76.94,It Takes a Village Academy,40.64866,-73.9219
239,18K566,216.8,10.4,4.797047970479705,41.2,19.00369003690037,137.8,63.56088560885609,79.0,36.43911439114391,68.62,48.78099173553719,31.210743801652892,63.98136382888606,28.40495867768595,58.2295637441762,91.01019462465246,0.3140495867768595,1.006222692969681,0.6437950021177468,28.09090909090909,57.58576874205844,90.00397193168277,2.8057851239669422,5.751800084709869,8.989805375347544,7.615702479338843,15.612028801355358,7.962809917355372,16.323591698432868,201.6,46.0,22.817460317460316,156.8,77.77777777777779,77.0,Brooklyn Generation School,40.63263,-73.9178
240,18K567,243.8,9.0,3.6915504511894994,43.8,17.965545529122227,89.8,36.833470057424115,154.0,63.16652994257588,67.78,45.34873949579832,31.978991596638654,70.51792828685258,30.037815126050422,66.237376077087,93.92983839180134,0.10504201680672269,0.32847194849559846,0.2316316130825535,29.932773109243698,66.00574446400445,93.60136644330575,1.9411764705882353,4.280552209765589,6.07016160819866,5.23109243697479,11.535254331511165,6.428571428571429,14.175854720652275,307.6,59.6,19.375812743823147,257.8,83.81014304291287,82.14,Brooklyn Theatre Arts High School,40.63263,-73.9178
241,18K569,207.0,19.8,9.565217391304348,29.2,14.106280193236714,130.6,63.091787439613526,76.4,36.908212560386474,68.02000000000001,47.98755186721991,36.593360995850624,76.25594466061393,31.182572614107883,64.98054474708171,85.21374305476812,0.8921161825726142,2.4379181313074048,1.8590575010808477,30.29045643153527,63.12148724600086,82.7758249234607,5.410788381742739,11.27539991353221,14.786256945231885,4.655601659751038,9.701686121919586,5.639004149377594,11.750972762645915,259.4,78.8,30.37779491133385,216.4,83.42328450269855,78.2,Kurt Hahn Expeditionary Learning School,40.64866,-73.9219
242,18K576,228.6,8.6,3.762029746281715,33.4,14.610673665791776,113.6,49.69378827646544,115.0,50.30621172353455,66.3,49.94090909090909,40.72727272727273,81.5509238190589,33.95,67.98034040229362,83.35937500000001,0.6818181818181818,1.6741071428571428,1.365249840720852,33.268181818181816,66.61509056157277,81.68526785714285,6.777272727272727,13.57058341676527,16.640625,5.468181818181818,10.949303722581233,3.2818181818181817,6.571402566669701,314.2,70.6,22.46976448122215,252.8,80.45830681094844,77.7,Victory Collegiate High School,40.63263,-73.9178
243,18K617,199.25,14.0,7.026348808030113,38.5,19.32245922208281,133.0,66.75031367628608,66.25,33.24968632371393,68.05,44.13592233009709,32.91747572815534,74.58205015398151,30.0873786407767,68.1698196216454,91.40244801651673,0.33980582524271846,1.0322961215160007,0.7699076110866696,29.74757281553398,67.39991201055874,90.37015189500075,2.8300970873786406,6.412230532336119,8.597551983483262,5.218446601941747,11.823581170259567,4.946601941747573,11.207655081390232,234.6,57.6,24.55242966751918,175.4,74.76555839727196,76.24,High School for Innovation in Advertising and Media,40.64184,-73.89869
244,18K629,189.0,14.75,7.804232804232804,35.5,18.78306878306878,95.0,50.264550264550266,94.0,49.735449735449734,75.075,46.11675126903553,33.04060913705584,71.64556962025317,29.050761421319798,62.99394606494222,87.92441235212782,1.2588832487309645,3.81010907973575,2.729774353329664,27.79187817258883,60.26417171161255,84.11430327239206,3.989847715736041,8.651623555310954,12.075587647872176,8.314720812182742,18.029719317556413,3.8730964467005076,8.398458998348927,255.6,58.2,22.769953051643192,201.6,78.87323943661971,78.17999999999999,Cultural Academy for the Arts and Sciences,40.64866,-73.9219
245,18K633,288.25,10.25,3.5559410234171724,27.75,9.627059843885515,61.0,21.16218560277537,227.25,78.83781439722462,76.025,70.5990099009901,65.68811881188118,93.04396606128603,63.23267326732673,89.56594909192904,96.2619639761851,2.51980198019802,3.836008742181024,3.5691746721828768,60.71287128712871,85.99677441974617,92.42595523400408,2.4554455445544554,3.4780169693569873,3.738036023814907,3.0,4.249351377883738,1.3316831683168318,1.8862632353972373,454.4,68.4,15.052816901408454,402.56,88.59154929577466,73.42,High School for Medical Professions,40.64184,-73.89869
246,18K637,163.0,10.5,6.441717791411043,32.25,19.78527607361963,86.0,52.760736196319016,77.0,47.239263803680984,69.15,43.915,33.225,75.65752020949562,29.56,67.31185244221793,88.96914973664408,0.06,0.1805869074492099,0.13662757599908915,29.5,67.17522486621883,88.78856282919489,3.665,8.345667767277694,11.030850263355907,4.69,10.67972219059547,4.745,10.8049641352613,320.8,59.6,18.5785536159601,261.0,81.35910224438902,79.1,Academy for Conservation and the Environment,40.63263,-73.9178
247,18K642,207.25,21.0,10.132689987937274,26.75,12.907117008443908,125.0,60.313630880579005,82.25,39.68636911942099,78.725,44.891304347826086,29.765217391304347,66.30508474576271,26.130434782608695,58.20823244552058,87.78848962898043,0.10434782608695652,0.35056967572305,0.2324455205811138,26.026086956521738,57.97578692493946,87.43791995325736,3.634782608695652,8.09685230024213,12.211510371019575,8.704347826086957,19.389830508474578,5.339130434782609,11.893462469733656,214.2,42.4,19.794584500466854,185.06,86.39589169000934,82.0,Urban Action Academy,40.64184,-73.89869
248,19K409,439.57142857142856,3.6,0.8189795255118623,25.142857142857142,5.719857003574911,188.42857142857142,42.86642833929152,251.14285714285714,57.13357166070848,77.75714285714285,41.71626297577855,36.34256055363322,87.11844724618447,29.186851211072664,69.96516257465161,80.31038750833095,2.43598615916955,6.702846805674569,5.839416058394161,26.750865051903116,64.12574651625746,73.60754070265638,7.155709342560554,17.153284671532848,19.68961249166905,3.3217993079584773,7.9628400796284,1.6297577854671281,3.906768414067684,534.8,126.0,23.560209424083773,468.8,87.65893792071805,83.1,East New York Family Academy,40.66064,-73.88634
249,19K502,357.0,13.285714285714286,3.7214885954381756,57.285714285714285,16.046418567426972,270.14285714285717,75.6702681072429,86.85714285714286,24.329731892757103,76.12857142857142,51.11280487804878,34.957317073170735,68.39248434237997,25.045731707317074,49.00089472114525,71.64660736089307,0.4725609756097561,1.3518227803942087,0.9245451834178348,24.573170731707318,48.07634953772742,70.29478458049886,9.911585365853659,19.39158962123472,28.35339263910692,5.560975609756097,10.879809126155681,9.625,18.830897703549063,278.6,89.6,32.1608040201005,232.2,83.34529791816223,84.5,FDNY High School for Fire and Life Safety,40.66755,-73.8948
250,19K504,366.7142857142857,22.428571428571427,6.116088819633813,49.857142857142854,13.595636930268796,194.71428571428572,53.0970003895598,172.0,46.9029996104402,72.64285714285714,62.14713896457766,38.81198910081744,62.45177130831288,29.079019073569484,46.79059978954753,74.92277450154451,0.9237057220708447,2.3799494524010107,1.4863205892669238,28.155313351498638,45.304279200280604,72.54282504914349,9.732970027247957,15.661171518765347,25.07722549845549,10.26158038147139,16.51175026306559,12.01907356948229,19.339705366538055,219.8,63.8,29.026387625113735,181.6,82.62056414922657,88.2,High School for Civil Rights,40.66755,-73.8948
251,19K507,374.42857142857144,13.714285714285714,3.662724151087371,56.57142857142857,15.108737123235406,162.71428571428572,43.4566959175887,211.71428571428572,56.5433040824113,74.11428571428571,64.17732558139535,45.80813953488372,71.37745164650994,38.30523255813954,59.68655161480274,83.62101789567204,1.066860465116279,2.3289757583449675,1.6623635457716173,37.23837209302326,58.024188069031126,81.29204213732709,7.502906976744186,11.690900031707207,16.37898210432796,8.531976744186046,13.294378765230782,8.909883720930232,13.883226887711192,383.8,89.2,23.241271495570608,346.0,90.15112037519542,85.92,Performing Arts and Technology High School,40.66755,-73.8948
252,19K510,349.2857142857143,12.714285714285714,3.6400817995910018,46.57142857142857,13.333333333333334,113.28571428571429,32.43353783231085,236.0,67.56646216768917,77.45714285714287,54.53913043478261,37.76521739130435,69.24426020408163,28.428985507246377,52.12585034013606,75.2782254969683,1.4550724637681158,3.8529434338782713,2.6679421768707483,26.973913043478262,49.457908163265316,71.42528206309004,9.336231884057971,17.11840986394558,24.721774503031703,7.936231884057971,14.551445578231291,7.727536231884058,14.168792517006803,205.6,44.2,21.498054474708173,187.8,91.34241245136188,87.53999999999999,World Academy for Total Community Health High School,40.66755,-73.8948
253,19K583,289.0,259.6,89.82698961937717,3.0,1.0380622837370241,143.6,49.688581314878896,145.4,50.31141868512111,76.04,59.15846994535519,28.53551912568306,48.23572880103455,25.338797814207652,42.83207094032883,88.79739563385677,0.0,0.0,0.0,25.338797814207652,42.83207094032883,88.79739563385677,3.19672131147541,5.403657860705708,11.202604366143241,11.879781420765028,20.08128579346019,18.633879781420767,31.49824496582302,288.8,4.8,1.6620498614958445,258.0,89.33518005540166,95.0,Multicultural High School,40.69114,-73.86843
254,19K615,1567.7142857142858,27.142857142857142,1.7313650446509934,198.85714285714286,12.68452706396938,1266.0,80.7545106615637,301.7142857142857,19.245489338436304,70.48571428571428,148.94379844961242,111.25,74.69260295361394,88.75193798449612,59.58753496844707,79.77702290741225,12.478682170542635,11.216792962285513,8.378114631448831,76.27325581395348,51.209420336998235,68.56022994512672,22.527131782945737,15.124585257953289,20.24910722062538,17.42829457364341,11.701255611215924,15.521317829457365,10.420922516427037,756.2,202.8,26.81830203649828,589.2,77.9158952658027,79.34,Transit Tech Career and Technical Education High School,40.67823,-73.87597
255,19K618,252.0,36.0,14.285714285714285,47.0,18.650793650793652,168.25,66.76587301587301,83.75,33.23412698412698,80.425,53.96341463414634,38.78048780487805,71.86440677966101,34.13414634146341,63.2542372881356,88.0188679245283,2.9146341463414633,7.515723270440251,5.401129943502825,31.21951219512195,57.85310734463277,80.50314465408805,4.646341463414634,8.610169491525424,11.981132075471699,9.821138211382113,18.199623352165727,4.8861788617886175,9.054613935969867,428.0,91.8,21.44859813084112,362.4,84.67289719626167,78.44,Academy of Innovative Technology,40.69114,-73.86843
256,19K639,256.5,35.0,13.64522417153996,48.25,18.81091617933723,150.25,58.57699805068226,106.25,41.42300194931774,76.95,49.52509652509652,28.015444015444015,56.56817650268964,22.034749034749034,44.49208700397599,78.6521499448732,1.3822393822393821,4.933847850055127,2.7909877601933424,20.652509652509654,41.70109924378265,73.71830209481809,5.980694980694981,12.076089498713651,21.347850055126795,10.212355212355213,20.620565993607237,10.745173745173744,21.696421610665002,401.0,81.8,20.399002493765586,350.8,87.48129675810475,88.82000000000001,Brooklyn Lab School,40.69114,-73.86843
257,19K659,327.5,40.0,12.213740458015266,33.666666666666664,10.279898218829516,151.5,46.25954198473283,176.0,53.74045801526718,67.11666666666666,51.651428571428575,32.26571428571429,62.46819338422392,26.53142857142857,51.3663015820334,82.2279288054547,1.7714285714285714,5.49012662711414,3.4295829184644315,24.76,47.936718663568975,76.73780217834056,5.734285714285714,11.101891802190506,17.77207119454529,8.93142857142857,17.29173581148357,9.74,18.85717446620201,333.0,63.8,19.15915915915916,303.2,91.05105105105105,84.76,Cypress Hills Collegiate Preparatory School,40.69114,-73.86843
258,19K660,1020.7142857142857,41.285714285714285,4.044786564030791,195.14285714285714,19.11826452064381,324.7142857142857,31.812456263121064,696.0,68.18754373687894,77.38571428571429,105.18340611353712,57.51528384279476,54.68094822933532,33.7467248908297,32.083696599825636,58.67436033710425,2.2794759825327513,3.963252600409992,2.1671441026279736,31.467248908296945,29.916552497197664,54.71110773669425,23.80131004366812,22.628388757421014,41.38258294738441,15.425764192139738,14.665587246232409,26.733624454148472,25.416199609748,399.6,137.0,34.28428428428428,358.2,89.63963963963964,89.58,W. H. Maxwell Career and Technical Education High School,40.67422,-73.89645
