Total Enrollment,Number of English Language Learners,ELL as Percent of Total,Sped,Sped as percent of total,Number of Male Students,Male Students as Percent of Total,Number of Female Students,Female Students as Percent of Total,Percent of students receiving free or reduced-price lunch
982.0,187.66666666666666,19.110658520027155,153.33333333333334,15.614392396469789,496.3333333333333,50.54310930074677,485.6666666666667,49.45689069925322,85.66666666666667
751.0,49.0,6.524633821571238,104.0,13.84820239680426,375.5,50.0,375.5,50.0,97.25
439.57142857142856,3.6,0.8189795255118623,25.142857142857142,5.719857003574911,188.42857142857142,42.86642833929152,251.14285714285714,57.13357166070848,77.75714285714285
1692.4285714285713,450.2857142857143,26.605891786950288,168.28571428571428,9.943445598041698,895.0,52.88258630877015,797.4285714285714,47.11741369122986,64.74285714285715
348.0,20.333333333333332,5.842911877394635,65.0,18.67816091954023,180.66666666666666,51.91570881226053,167.33333333333334,48.08429118773947,66.53333333333335
357.0,13.285714285714286,3.7214885954381756,57.285714285714285,16.046418567426972,270.14285714285717,75.6702681072429,86.85714285714286,24.329731892757103,76.12857142857142
366.7142857142857,22.428571428571427,6.116088819633813,49.857142857142854,13.595636930268796,194.71428571428572,53.0970003895598,172.0,46.9029996104402,72.64285714285714
374.42857142857144,13.714285714285714,3.662724151087371,56.57142857142857,15.108737123235406,162.71428571428572,43.4566959175887,211.71428571428572,56.5433040824113,74.11428571428571
349.2857142857143,12.714285714285714,3.6400817995910018,46.57142857142857,13.333333333333334,113.28571428571429,32.43353783231085,236.0,67.56646216768917,77.45714285714287
289.0,259.6,89.82698961937717,3.0,1.0380622837370241,143.6,49.688581314878896,145.4,50.31141868512111,76.04
1567.7142857142858,27.142857142857142,1.7313650446509934,198.85714285714286,12.68452706396938,1266.0,80.7545106615637,301.7142857142857,19.245489338436304,70.48571428571428
252.0,36.0,14.285714285714285,47.0,18.650793650793652,168.25,66.76587301587301,83.75,33.23412698412698,80.425
256.5,35.0,13.64522417153996,48.25,18.81091617933723,150.25,58.57699805068226,106.25,41.42300194931774,76.95
327.5,40.0,12.213740458015266,33.666666666666664,10.279898218829516,151.5,46.25954198473283,176.0,53.74045801526718,67.11666666666666
1020.7142857142857,41.285714285714285,4.044786564030791,195.14285714285714,19.11826452064381,324.7142857142857,31.812456263121064,696.0,68.18754373687894,77.38571428571429
238.33333333333334,23.0,9.65034965034965,39.0,16.363636363636363,96.33333333333333,40.41958041958041,142.0,59.58041958041957,78.39999999999999
82.0,8.0,9.75609756097561,9.0,10.975609756097562,21.0,25.609756097560975,61.0,74.39024390243902,60.0
3043.285714285714,600.5714285714286,19.73430972163545,413.57142857142856,13.589635262639066,1735.4285714285713,57.02483218326058,1307.857142857143,42.97516781673943,54.98571428571428
1256.2857142857142,56.857142857142854,4.5258130543552415,203.85714285714286,16.226972936092793,682.2857142857143,54.309756652262905,574.0,45.690243347737095,69.74285714285715
4354.857142857143,860.7142857142857,19.764466605432357,438.85714285714283,10.077417661724182,2387.714285714286,54.82876262957617,1967.142857142857,45.171237370423825,38.457142857142856
3479.4285714285716,1219.7142857142858,35.05501724421087,360.14285714285717,10.350632287731976,1969.0,56.5897520118246,1510.4285714285713,43.41024798817539,64.55714285714285
334.5,47.5,14.200298953662182,55.5,16.591928251121075,0.0,0.0,334.5,100.0,83.75
1213.0,167.33333333333334,13.794998625996154,170.33333333333334,14.042319318494092,642.0,52.926628194558944,571.0,47.073371805441056,67.39999999999999
252.28571428571428,207.42857142857142,82.21970554926386,2.6,1.0305775764439413,143.14285714285714,56.73839184597962,109.14285714285714,43.26160815402039,83.04285714285713
351.57142857142856,37.0,10.524177163754572,36.714285714285715,10.442909386428283,168.0,47.7854530678586,183.57142857142858,52.21454693214142,71.54285714285714
272.42857142857144,7.0,2.5694808599895125,40.142857142857146,14.735186156266385,231.14285714285714,84.84530676455164,41.285714285714285,15.154693235448347,70.95714285714286
895.6,271.2,30.281375614113443,82.4,9.200535953550693,452.0,50.468959356855734,443.6,49.531040643144266,64.02000000000001
2629.714285714286,371.42857142857144,14.124293785310735,294.2857142857143,11.190786614515428,1494.7142857142858,56.83941764450239,1135.0,43.16058235549761,46.91428571428571
400.6666666666667,11.666666666666666,2.9118136439267883,57.0,14.22628951747088,225.0,56.15640599001664,175.66666666666666,43.843594009983356,77.06666666666666
3972.0,316.42857142857144,7.966479643216803,459.2857142857143,11.563084448280822,1625.142857142857,40.91497626240829,2346.8571428571427,59.08502373759171,27.085714285714285
2886.4285714285716,422.85714285714283,14.64983914872556,252.85714285714286,8.760207869339272,1385.0,47.9831724820589,1501.4285714285713,52.0168275179411,44.42857142857143
159.4,6.8,4.265997490589711,27.4,17.189460476787954,79.0,49.56085319949812,80.4,50.43914680050189,76.24
150.6,38.0,25.232403718459494,25.4,16.865869853917662,81.6,54.18326693227091,69.0,45.81673306772909,68.22
1357.2857142857142,35.142857142857146,2.589201136722451,249.28571428571428,18.36648773813283,1091.142857142857,80.39153773287022,266.14285714285717,19.608462267129777,74.48571428571428
843.0,51.57142857142857,6.117607185222843,172.0,20.40332147093713,415.14285714285717,49.24589052702932,427.85714285714283,50.754109472970676,50.07142857142857
179.0,2.2,1.229050279329609,15.8,8.8268156424581,90.4,50.502793296089386,88.6,49.497206703910614,79.82000000000001
3831.8571428571427,125.0,3.262125787570369,180.57142857142858,4.712373709130225,1740.2857142857142,45.41624725049398,2091.5714285714284,54.58375274950602,24.985714285714288
3618.285714285714,330.2857142857143,9.128237523689197,355.57142857142856,9.82706885660139,1959.4285714285713,54.153506001263416,1658.857142857143,45.84649399873658,39.55714285714286
2566.0,401.0,15.627435697583788,297.14285714285717,11.580002226923506,1314.142857142857,51.213673310321795,1251.857142857143,48.78632668967821,39.01428571428572
1010.7142857142857,5.714285714285714,0.5653710247349824,65.85714285714286,6.515901060070672,446.0,44.12720848056537,564.7142857142857,55.87279151943463,26.142857142857142
596.8571428571429,2.0,0.3350885591191958,9.571428571428571,1.6036381043561512,205.42857142857142,34.41838200095739,391.42857142857144,65.5816179990426,48.114285714285714
279.3333333333333,1.0,0.35799522673031026,10.666666666666666,3.8186157517899764,128.66666666666666,46.06205250596659,150.66666666666666,53.93794749403341,24.76666666666667
572.0,41.0,7.167832167832168,100.0,17.482517482517483,301.0,52.62237762237763,271.0,47.37762237762238,96.7
517.0,5.714285714285714,1.105277701022382,51.714285714285715,10.002763194252557,247.0,47.77562862669246,270.0,52.22437137330754,70.02857142857142
363.14285714285717,3.4285714285714284,0.9441384736428008,49.857142857142854,13.729346970889061,165.14285714285714,45.47600314712824,198.0,54.52399685287175,70.05428571428571
189.5,5.75,3.034300791556728,24.5,12.928759894459102,87.5,46.17414248021108,102.0,53.825857519788926,55.625
336.0,10.0,2.976190476190476,81.0,24.107142857142858,336.0,100.0,0.0,0.0,67.0
358.6666666666667,21.666666666666668,6.04089219330855,54.5,15.195167286245354,170.83333333333334,47.630111524163574,187.83333333333334,52.36988847583643,63.133333333333326
241.75,6.0,2.481902792140641,19.25,7.96277145811789,108.5,44.88107549120993,133.25,55.118924508790066,76.45
188.0,3.75,1.9946808510638299,21.5,11.436170212765957,81.0,43.08510638297872,107.0,56.91489361702128,71.525
584.8571428571429,6.714285714285714,1.1480214948705423,65.57142857142857,11.211529066927211,208.14285714285714,35.588666340986805,376.7142857142857,64.4113336590132,75.58571428571429
325.7142857142857,28.0,8.596491228070176,29.0,8.903508771929825,150.71428571428572,46.271929824561404,175.0,53.72807017543859,63.105714285714285
306.42857142857144,34.42857142857143,11.235431235431236,44.42857142857143,14.498834498834498,131.57142857142858,42.93706293706293,174.85714285714286,57.06293706293706,66.16285714285713
279.5,32.25,11.538461538461538,45.5,16.27906976744186,132.5,47.40608228980322,147.0,52.59391771019678,70.88
286.0,261.75,91.52097902097903,3.5,1.2237762237762237,147.5,51.57342657342657,138.5,48.42657342657343,57.2
468.0,3.0,0.641025641025641,0.0,0.0,175.0,37.39316239316239,293.0,62.60683760683761,50.205
3297.0,942.5714285714286,28.58876034490229,290.14285714285717,8.800207981281686,1873.142857142857,56.813553446856446,1423.857142857143,43.186446553143554,41.0
2710.714285714286,553.5714285714286,20.421607378129117,282.0,10.403162055335969,1449.7142857142858,53.48089591567853,1261.0,46.51910408432147,43.18571428571429
472.85714285714283,6.714285714285714,1.4199395770392749,47.57142857142857,10.060422960725075,235.14285714285714,49.72809667673716,237.71428571428572,50.27190332326285,62.72571428571428
480.14285714285717,328.14285714285717,68.34275513240107,1.5,0.31240702171972623,225.14285714285714,46.890806307646535,255.0,53.109193692353465,79.81428571428572
781.0,111.42857142857143,14.267422718126943,85.85714285714286,10.993232119992683,344.42857142857144,44.100969453082136,436.57142857142856,55.89903054691787,73.7
542.5714285714286,17.857142857142858,3.2912058978409693,62.857142857142854,11.58504476040021,242.14285714285714,44.62875197472354,300.42857142857144,55.371248025276465,62.18285714285714
248.0,13.0,5.241935483870968,20.0,8.064516129032258,116.0,46.774193548387096,132.0,53.2258064516129,40.0
1247.142857142857,63.142857142857146,5.063001145475372,184.85714285714286,14.822451317296679,757.8571428571429,60.76746849942727,489.2857142857143,39.23253150057274,56.228571428571435
2027.857142857143,61.57142857142857,3.036280380415639,98.42857142857143,4.85382176822825,1743.2857142857142,85.96688974991193,284.57142857142856,14.033110250088058,64.52857142857142
207.5,13.5,6.506024096385541,8.5,4.096385542168675,108.25,52.16867469879518,99.25,47.83132530120482,65.83
1065.0,74.0,6.948356807511737,134.0,12.582159624413144,536.0,50.32863849765258,529.0,49.671361502347416,31.8
323.5,36.0,11.128284389489954,37.5,11.591962905718702,170.5,52.7047913446677,153.0,47.2952086553323,61.45
830.0,104.0,12.530120481927712,99.0,11.927710843373495,422.0,50.84337349397591,408.0,49.1566265060241,60.099999999999994
815.0,208.0,25.52147239263804,78.0,9.570552147239264,443.0,54.355828220858896,372.0,45.644171779141104,68.2
880.0,41.0,4.659090909090909,105.5,11.988636363636363,442.5,50.28409090909091,437.5,49.715909090909086,33.1
1066.5,162.0,15.18987341772152,172.0,16.127519924988277,575.5,53.96155649320207,491.0,46.03844350679794,71.5
457.5,17.0,3.715846994535519,56.5,12.349726775956285,214.25,46.830601092896174,243.25,53.169398907103826,53.3
359.42857142857144,313.0,87.0826709062003,3.5,0.9737678855325914,194.71428571428572,54.17329093799682,164.71428571428572,45.82670906200318,86.3
446.0,66.83333333333333,14.985052316890881,36.0,8.071748878923767,239.83333333333334,53.77428998505231,206.16666666666666,46.22571001494768,59.805
448.1666666666667,3.8333333333333335,0.8553365563406471,83.16666666666667,18.557084417999256,189.0,42.171811082186686,259.1666666666667,57.828188917813314,39.788333333333334
305.0,28.0,9.180327868852459,54.0,17.704918032786885,162.0,53.11475409836065,143.0,46.885245901639344,51.4
3276.4285714285716,770.7142857142857,23.522999781992585,330.42857142857144,10.085022890778287,1629.2857142857142,49.72749073468498,1647.142857142857,50.272509265315016,70.68571428571428
2760.714285714286,621.5714285714286,22.514877102199225,279.42857142857144,10.121604139715396,1510.0,54.69598965071151,1250.7142857142858,45.30401034928849,65.31428571428572
1095.0,0.0,0.0,2.857142857142857,0.2609262883235486,329.0,30.04566210045662,766.0,69.95433789954339,28.47142857142857
420.42857142857144,34.0,8.086986068637444,24.857142857142858,5.912334352701325,215.14285714285714,51.17227319062181,205.28571428571428,48.82772680937818,61.66857142857143
622.5714285714286,32.42857142857143,5.2088113813676,100.85714285714286,16.200091785222583,320.57142857142856,51.49150986691142,302.0,48.50849013308857,35.457142857142856
190.6,2.6,1.3641133263378804,16.6,8.709338929695699,98.2,51.52151101783841,92.4,48.4784889821616,52.646
1022.5,38.0,3.7163814180929093,103.0,10.073349633251834,530.5,51.882640586797066,492.0,48.117359413202934,13.1
1226.0,99.0,8.075040783034257,155.0,12.64274061990212,638.0,52.039151712887445,588.0,47.96084828711256,35.1
4008.8571428571427,242.14285714285714,6.040196707290998,313.2857142857143,7.814838571734017,1884.5714285714287,47.01019171833797,2124.285714285714,52.98980828166203,22.27142857142857
4353.285714285715,508.2857142857143,11.67590982180947,423.7142857142857,9.733206445049715,2139.1428571428573,49.13858169527122,2214.1428571428573,50.86141830472878,36.25714285714286
2936.8571428571427,205.85714285714286,7.009436715633817,294.14285714285717,10.01556571650939,1550.5714285714287,52.79696468528068,1386.2857142857142,47.20303531471933,30.842857142857145
3691.0,272.0,7.369276618802492,270.85714285714283,7.338313271664666,1770.142857142857,47.95835429809963,1920.857142857143,52.04164570190037,43.55714285714286
1124.142857142857,25.285714285714285,2.249332825009531,145.85714285714286,12.974965052738597,506.7142857142857,45.07561316558648,617.4285714285714,54.92438683441353,34.028571428571425
1850.0,131.0,7.081081081081081,185.0,10.0,939.0,50.75675675675676,911.0,49.24324324324324,67.0
354.85714285714283,9.428571428571429,2.6570048309178746,32.57142857142857,9.178743961352657,175.28571428571428,49.39613526570049,179.57142857142858,50.60386473429952,67.08571428571429
560.8571428571429,6.714285714285714,1.1971472236372898,48.857142857142854,8.711156393275598,262.14285714285717,46.7396841569027,298.7142857142857,53.260315843097295,63.714285714285715
194.5,22.0,11.311053984575835,28.25,14.524421593830333,111.0,57.0694087403599,83.5,42.9305912596401,77.605
356.25,17.25,4.842105263157895,56.75,15.929824561403509,168.0,47.1578947368421,188.25,52.84210526315789,66.705
320.0,29.75,9.296875,43.25,13.515625,134.75,42.109375,185.25,57.89062499999999,69.68
844.2,0.5,0.05922767116796967,6.4,0.7581141909500119,379.6,44.96564795072258,464.6,55.03435204927742,36.32
145.0,12.5,8.620689655172415,22.5,15.517241379310345,89.0,61.37931034482759,56.0,38.62068965517241,67.2
98.0,8.0,8.16326530612245,23.0,23.46938775510204,53.0,54.08163265306123,45.0,45.91836734693878,60.0
1318.2857142857142,47.0,3.5652362375379285,199.71428571428572,15.149544863459038,743.4285714285714,56.393584742089296,574.8571428571429,43.60641525791071,63.128571428571426
1597.0,89.71428571428571,5.617675999642186,259.85714285714283,16.271580642275694,916.2857142857143,57.37543608551749,680.7142857142857,42.62456391448251,70.41428571428571
625.1666666666666,79.66666666666667,12.743268461743536,101.0,16.155691815515862,313.8333333333333,50.1999466808851,311.3333333333333,49.8000533191149,81.61666666666666
3293.5714285714284,530.2857142857143,16.100628930817614,364.7142857142857,11.07351984385166,1701.4285714285713,51.65907612231619,1592.142857142857,48.3409238776838,43.042857142857144
3297.8571428571427,373.57142857142856,11.327701970976825,369.42857142857144,11.20207927225471,1789.857142857143,54.273337665150535,1508.0,45.72666233484947,75.22857142857143
641.5,3.5,0.5455962587685114,30.333333333333332,4.7285009093270975,423.1666666666667,65.96518576253573,218.33333333333334,34.034814237464275,63.88833333333333
870.0,28.0,3.218390804597701,137.0,15.747126436781608,457.0,52.52873563218391,413.0,47.47126436781609,64.3
1110.7142857142858,133.0,11.974276527331188,228.57142857142858,20.578778135048232,596.7142857142857,53.72347266881028,514.0,46.27652733118971,48.94285714285714
926.6,73.6,7.943017483272177,114.8,12.389380530973451,514.4,55.51478523634793,412.2,44.48521476365206,40.46
406.3333333333333,0.5,0.12305168170631665,36.0,8.859721082854799,209.0,51.43560295324037,197.33333333333334,48.564397046759645,71.03333333333335
272.25,17.75,6.519742883379247,38.25,14.049586776859504,140.0,51.42332415059688,132.25,48.576675849403124,68.155
146.5,18.0,12.286689419795222,16.5,11.262798634812286,69.5,47.44027303754266,77.0,52.55972696245734,62.8
129.5,28.0,21.62162162162162,16.0,12.355212355212355,65.5,50.57915057915058,64.0,49.42084942084942,67.65
259.0,5.0,1.9305019305019304,15.5,5.984555984555985,119.0,45.94594594594595,140.0,54.054054054054056,77.95
224.0,10.0,4.464285714285714,16.0,7.142857142857142,104.0,46.42857142857143,120.0,53.57142857142857,60.0
3762.714285714286,352.42857142857144,9.366338889099813,330.2857142857143,8.777857929306352,1877.5714285714287,49.89938873913209,1885.142857142857,50.10061126086791,32.57142857142857
1607.857142857143,231.14285714285714,14.3758329631275,152.0,9.453576188360728,856.4285714285714,53.26521545979565,751.4285714285714,46.73478454020435,35.58571428571428
3241.1428571428573,393.7142857142857,12.147390691114245,265.2857142857143,8.184943582510577,1380.4285714285713,42.590796897038075,1860.7142857142858,57.40920310296191,50.65714285714286
2510.4285714285716,33.285714285714285,1.325897683946964,204.0,8.126102543674955,1670.0,66.52250611733909,840.4285714285714,33.477493882660895,40.42857142857143
636.4285714285714,1.0,0.15712682379349047,7.5,1.1784511784511784,231.28571428571428,36.34118967452301,405.14285714285717,63.65881032547699,50.31428571428571
537.0,16.0,2.97951582867784,83.0,15.456238361266294,264.5,49.25512104283054,272.5,50.74487895716946,41.15
396.42857142857144,1.3333333333333333,0.3363363363363363,2.142857142857143,0.5405405405405405,205.57142857142858,51.85585585585586,190.85714285714286,48.14414414414414,27.014285714285716
549.4285714285714,6.857142857142857,1.2480499219968797,57.714285714285715,10.504420176807072,262.14285714285717,47.711908476339055,287.2857142857143,52.28809152366094,48.528571428571425
379.2,7.8,2.0569620253164556,27.8,7.331223628691983,0.0,0.0,379.2,100.0,64.9
612.0,41.0,6.699346405228758,110.0,17.973856209150327,314.0,51.307189542483655,298.0,48.69281045751634,70.2
783.0,20.5,2.6181353767560664,116.5,14.878671775223498,417.0,53.25670498084292,366.0,46.74329501915709,39.7
303.14285714285717,11.333333333333334,3.73861137291863,32.57142857142857,10.744580584354381,163.42857142857142,53.91140433553251,139.71428571428572,46.088595664467476,51.49142857142857
435.85714285714283,5.142857142857143,1.1799410029498527,56.714285714285715,13.012127171419207,223.42857142857142,51.261881350376925,212.42857142857142,48.738118649623075,48.37714285714286
372.42857142857144,10.142857142857142,2.72343690065209,50.285714285714285,13.502109704641349,197.28571428571428,52.97276563099348,175.14285714285714,47.027234369006514,68.8
404.85714285714283,10.0,2.470007057163021,41.714285714285715,10.303458009880028,196.57142857142858,48.55328158080452,208.28571428571428,51.44671841919548,56.57142857142857
309.6666666666667,6.333333333333333,2.045209903121636,44.833333333333336,14.477933261571582,134.16666666666666,43.32615715823466,175.5,56.673842841765335,53.68833333333333
112.5,3.0,2.666666666666667,15.5,13.777777777777779,62.0,55.111111111111114,50.5,44.888888888888886,65.55
189.66666666666666,13.333333333333334,7.029876977152901,25.0,13.18101933216169,114.0,60.105448154657296,75.66666666666667,39.89455184534271,21.866666666666664
484.14285714285717,16.0,3.304809678371201,39.714285714285715,8.20300973738566,295.2857142857143,60.99144290351135,188.85714285714286,39.00855709648864,38.385714285714286
495.0,8.0,1.6161616161616161,57.57142857142857,11.63059163059163,223.28571428571428,45.108225108225106,271.7142857142857,54.891774891774894,36.457142857142856
465.85714285714283,16.0,3.434529285495247,67.85714285714286,14.566084023305736,306.42857142857144,65.77736890524379,159.42857142857142,34.22263109475621,32.22857142857143
495.0,13.571428571428571,2.7417027417027415,49.714285714285715,10.043290043290042,218.71428571428572,44.18470418470419,276.2857142857143,55.81529581529582,52.971428571428575
783.0,94.0,12.005108556832694,153.0,19.54022988505747,391.0,49.936143039591315,392.0,50.06385696040868,79.7
418.6666666666667,25.333333333333332,6.050955414012738,21.666666666666668,5.17515923566879,0.0,0.0,418.6666666666667,100.0,74.0
269.0,7.5,2.7881040892193307,38.75,14.405204460966543,141.0,52.41635687732342,128.0,47.58364312267658,64.42999999999999
3172.5714285714284,642.4285714285714,20.249459654178676,329.57142857142856,10.38814841498559,1688.4285714285713,53.21956051873199,1484.142857142857,46.78043948126801,29.7
3427.285714285714,444.57142857142856,12.971530990788214,412.7142857142857,12.042015755908468,1773.4285714285713,51.744404151556836,1653.857142857143,48.255595848443164,64.75714285714285
667.4285714285714,3.5714285714285716,0.5351027397260275,15.0,2.247431506849315,207.28571428571428,31.05736301369863,460.14285714285717,68.94263698630138,25.157142857142855
924.4285714285714,90.85714285714286,9.828465461288827,126.71428571428571,13.70730953484778,615.1428571428571,66.54303817029825,309.2857142857143,33.45696182970174,65.64285714285714
981.2857142857143,835.4285714285714,85.13611879458436,0.6666666666666666,0.06793807929344398,520.1428571428571,53.006260008734884,461.14285714285717,46.9937399912651,76.8
655.2857142857143,34.714285714285715,5.297580117724002,52.42857142857143,8.000872029649008,288.0,43.95029431000654,367.2857142857143,56.04970568999346,49.142857142857146
423.7142857142857,2.3333333333333335,0.5506855473140032,1.6666666666666667,0.3933468195100023,183.28571428571428,43.256911665542816,240.42857142857142,56.743088334457184,35.72857142857143
373.85714285714283,1.0,0.2674818494459305,43.142857142857146,11.539931218953,156.28571428571428,41.80359189912114,217.57142857142858,58.19640810087887,27.445714285714285
261.25,3.5,1.3397129186602872,62.0,23.732057416267942,137.75,52.72727272727272,123.5,47.27272727272727,43.31
1284.7142857142858,21.0,1.634604692538641,186.57142857142858,14.522406316023574,649.4285714285714,50.55042811075281,635.2857142857143,49.449571889247196,30.428571428571427
2390.4285714285716,123.71428571428571,5.175401900436263,376.0,15.729396999940237,1243.2857142857142,52.01099623498475,1147.142857142857,47.989003765015234,41.728571428571435
2361.4285714285716,114.57142857142857,4.85178463399879,383.2857142857143,16.231094978826373,1218.857142857143,51.61524500907441,1142.5714285714287,48.38475499092559,44.457142857142856
2684.5714285714284,152.71428571428572,5.688590889740316,360.14285714285717,13.415283099191146,1255.5714285714287,46.76990208599405,1429.0,53.23009791400596,50.199999999999996
3856.0,57.57142857142857,1.4930349733254296,463.7142857142857,12.0257854179016,1932.2857142857142,50.111144042679314,1923.7142857142858,49.888855957320686,11.985714285714286
3268.4285714285716,106.85714285714286,3.2693736614362514,528.5714285714286,16.17203549106167,1643.2857142857142,50.27754709558984,1625.142857142857,49.722452904410154,29.67142857142857
164.42857142857142,5.571428571428571,3.388357949609036,22.0,13.379669852302348,75.71428571428571,46.046915725456124,88.71428571428571,53.95308427454387,52.05714285714286
741.7142857142857,24.714285714285715,3.332049306625578,182.85714285714286,24.653312788906014,498.42857142857144,67.19953775038522,243.28571428571428,32.800462249614796,50.24285714285715
956.7142857142857,1.0,0.10452441391667912,6.428571428571429,0.6719426608929372,528.5714285714286,55.24861878453039,428.14285714285717,44.751381215469614,10.214285714285714
43.0,5.0,11.627906976744185,3.0,6.976744186046512,26.0,60.46511627906976,17.0,39.53488372093023,60.0
972.0,143.0,14.7119341563786,116.0,11.934156378600823,497.0,51.13168724279835,475.0,48.86831275720165,75.3
282.0,64.66666666666667,22.931442080378254,37.833333333333336,13.416075650118204,138.66666666666666,49.1725768321513,143.33333333333334,50.82742316784871,81.78333333333333
253.0,66.5,26.284584980237153,60.0,23.715415019762844,140.5,55.533596837944664,112.5,44.466403162055336,65.9
661.8571428571429,82.57142857142857,12.475717677530756,65.85714285714286,9.95035614072955,320.14285714285717,48.37038635873084,341.7142857142857,51.62961364126916,84.5
417.14285714285717,62.857142857142854,15.068493150684931,62.857142857142854,15.068493150684931,199.85714285714286,47.910958904109584,217.28571428571428,52.08904109589041,82.60000000000001
443.42857142857144,78.42857142857143,17.686855670103093,72.42857142857143,16.33376288659794,223.0,50.28994845360825,220.42857142857142,49.710051546391746,75.78571428571429
252.42857142857142,8.285714285714286,3.282399547255235,14.571428571428571,5.772495755517827,131.28571428571428,52.009054895302775,121.14285714285714,47.99094510469723,91.5
443.85714285714283,88.57142857142857,19.954940457032507,67.14285714285714,15.127132281943997,210.28571428571428,47.37689089153525,233.57142857142858,52.62310910846476,89.61428571428571
380.2857142857143,16.857142857142858,4.43275732531931,29.571428571428573,7.776108189331331,183.28571428571428,48.196844477836216,197.0,51.80315552216379,83.28571428571429
