Total Number in Cohort,Total Number of Grads,Percentage of Grads per Cohort,Total Number of Regents,All Regents as Percentage of Cohort,All Regents as Percentage of Grads,Number of Advanced Regents,Percentage of Advanced Regents per Cohort,Advanced Regents Percentage of Grads,Number of non-Advanced Regents,Percentage of non-Advanced Regents per Cohort,Non-Advanced Regents Percentage of Grads,Number of Local Diplomas,Percentage of Local per Cohort,Local as Percentage of Grads,Number Still Enrolled,Percentage of Cohort Still Enrolled,Number Dropped Out,Dropped Out Percentage of Cohort
64.06912442396313,42.645161290322584,66.56117384737108,34.04147465437788,53.13241746385672,79.82494056624162,3.216589861751152,7.542684244650961,5.0204991728403945,30.82488479262673,48.11191829101633,72.28225632159067,8.603686635944701,13.42875638351435,20.175059433758374,8.993087557603687,14.036538876501476,7.652073732718894,11.943465439113861
41.089285714285715,39.11309523809524,95.19049688541214,36.845238095238095,89.67115746776764,94.2017957692893,3.244047619047619,8.294019175163598,7.89511806460959,33.601190476190474,81.77603940315804,85.90777659412569,2.267857142857143,5.519339417644502,5.798204230710698,1.4880952380952381,3.621613791105317,0.4166666666666667,1.0140518615094887
225.07055214723925,99.579754601227,44.24379540157824,59.39877300613497,26.39117931664236,59.64944706280997,11.389570552147239,11.437636694082494,5.060444577705696,48.00920245398773,21.33073473893667,48.21181036872748,40.24233128834356,17.8798740681177,40.41216153775067,42.38650306748466,18.832540580322462,72.64110429447852,32.274814986439154
134.93503937007873,131.48031496062993,97.43971289771982,123.6240157480315,91.6174303762382,94.02473350101809,0.0,0.0,0.0,123.6240157480315,91.6174303762382,94.02473350101809,7.856299212598425,5.822282521481611,5.975266498981913,1.781496062992126,1.320262010007732,1.1830708661417322,0.8767706828891126
285.60515873015873,280.09722222222223,98.0714856368752,277.56150793650795,97.18364653166141,99.0947020946525,185.3531746031746,66.17458507179337,64.89839869394561,92.20833333333333,32.285247837715794,32.920117022859124,2.5357142857142856,0.8878391052137968,0.9052979053474913,3.6924603174603177,1.2928549098614053,1.4007936507936507,0.490465108201049
113.0,79.5,70.35398230088495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,70.35398230088495,100.0,0.5,0.4424778761061947,27.5,24.336283185840706
61.36682242990654,45.808411214953274,74.64686845612032,38.30140186915888,62.413858747382456,83.61215954299705,5.002336448598131,10.920126491890237,8.15153245764325,33.299065420560744,54.26232628973919,72.69203305110679,7.507009345794392,12.233009708737864,16.387840457002955,5.700934579439252,9.289929564058633,9.00233644859813,14.66971254521226
72.02439024390245,49.9410569105691,69.33909019076644,39.197154471544714,54.422056665537866,78.48683407268732,1.8048780487804879,3.6140165235440156,2.505926176769387,37.392276422764226,51.916130488768474,74.8728175491433,10.74390243902439,14.917033525228579,21.513165927312688,8.845528455284553,12.281295857320238,10.66869918699187,14.812619934529856
134.4091778202677,47.05162523900574,35.00625924661431,26.15678776290631,19.460566746329803,55.59167750325097,0.21032504780114722,0.4470091027308192,0.1564811653579151,25.946462715105163,19.30408558097189,55.14466840052016,20.894837476099426,15.545692500284508,44.40832249674902,53.67304015296367,39.932570843291224,31.118546845124282,23.15209969272789
51.393048128342244,49.55882352941177,96.43098694136623,48.75133689839572,94.85978877269653,98.37065012139196,13.66042780748663,27.564067979498247,26.58030279381926,35.09090909090909,68.27948597887728,70.80658214189371,0.8074866310160428,1.571198168669684,1.629349878608039,1.072192513368984,2.0862598199885545,0.6149732620320856,1.1966078768014152
20.4,20.0,98.03921568627452,19.6,96.07843137254903,98.00000000000001,0.4,2.0,1.9607843137254906,19.2,94.11764705882352,96.0,0.4,1.9607843137254906,2.0,0.0,0.0,0.4,1.9607843137254906
39.20923076923077,27.858461538461537,71.05077297339714,21.818461538461538,55.64623714980773,78.31897503865694,2.0307692307692307,7.289595758780649,5.179314133249627,19.787692307692307,50.466923016558106,71.02937927987631,6.04,15.404535823589422,21.681024961343056,5.492307692307692,14.007690496743308,4.618461538461538,11.779015930314682
35.55555555555556,26.375,74.1796875,22.23611111111111,62.5390625,84.30753027909425,1.0,3.7914691943127963,2.8124999999999996,21.23611111111111,59.72656249999999,80.51606108478147,4.138888888888889,11.640625,15.692469720905741,5.291666666666667,14.8828125,2.0833333333333335,5.859375
49.309255079006775,27.99548532731377,56.77531587621314,15.900677200902935,32.24684123786852,56.79729075955491,0.056433408577878104,0.20158039025963553,0.11444790331441128,15.844243792325056,32.13239333455411,56.59571036929527,12.117381489841986,24.574253799670387,43.28334139654894,5.6072234762979685,11.371543673319904,12.566591422121896,25.4852591100531
182.4268077601411,165.00352733686066,90.44916663444062,158.93121693121694,87.12053830387873,96.31989054800817,95.49029982363315,57.871671815043236,52.34444487412506,63.44091710758377,34.776093429753665,38.44821873296493,6.081128747795415,3.3334622375188525,3.6854537875305966,7.477954144620811,4.099153099501141,5.544973544973545,3.039560694535752
50.49756097560976,41.52926829268293,82.24014683153014,32.52439024390244,64.40784389489953,78.31679097903329,2.997560975609756,7.217947964996769,5.936051004636785,29.526829268292683,58.471792890262755,71.09884301403653,9.004878048780487,17.8323029366306,21.683209020966697,3.448780487804878,6.829598145285935,4.107317073170732,8.13369397217929
46.995215311004785,39.708133971291865,84.49399307676644,32.791866028708135,69.77703115455101,82.5822388239547,5.423444976076555,13.65827208097361,11.540419466503767,27.36842105263158,58.23661168804725,68.92396674298108,6.916267942583732,14.716961922215436,17.417761176045307,2.6913875598086126,5.726939523518632,3.6291866028708135,7.722459784158013
43.809375,43.525,99.35088094728582,39.003125,89.02917469149011,89.61085582998277,9.45,21.71165996553705,21.570725444040228,29.553125,67.45844924744989,67.89919586444573,4.521875,10.321706255795704,10.38914417001723,0.221875,0.5064555246451244,0.04375,0.0998644696483344
40.75367647058823,23.220588235294116,56.977898060442044,13.569852941176471,33.297248534055036,58.43888537048766,0.36764705882352944,1.5832805573147564,0.9021199819576005,13.202205882352942,32.39512855209743,56.8556048131729,9.650735294117647,23.68064952638701,41.56111462951235,7.283088235294118,17.870996842580062,8.742647058823529,21.452413170951736
43.3551637279597,28.042821158690177,64.68161747617941,21.392947103274558,49.34348129212177,76.28671517111289,1.7128463476070528,6.107967304410311,3.9507320474087844,19.680100755667507,45.392749244712995,70.1787478667026,6.6498740554156175,15.338136184057635,23.713284828887094,7.340050377833753,16.930048803160584,6.712846347607053,15.483383685800606
31.611842105263158,17.032894736842106,53.88137356919876,8.769736842105264,27.74193548387097,51.487060641174196,0.7368421052631579,4.325994592506759,2.3309053069719043,8.032894736842104,25.411030176899065,47.161066048667436,8.263157894736842,26.139438085327786,48.512939358825804,4.269736842105263,13.506763787721123,8.177631578947368,25.86888657648283
40.111111111111114,28.61111111111111,71.32963988919667,20.833333333333332,51.939058171745145,72.81553398058253,0.0,0.0,0.0,20.833333333333332,51.939058171745145,72.81553398058253,7.777777777777778,19.39058171745152,27.184466019417474,7.166666666666667,17.86703601108033,3.6666666666666665,9.141274238227146
56.53712871287129,17.32920792079208,30.651022284488423,12.217821782178218,21.61026224771245,70.50421368375946,0.0,0.0,0.0,12.217821782178218,21.61026224771245,70.50421368375946,5.111386138613861,9.040760036775973,29.495786316240537,22.816831683168317,40.357252309443545,15.361386138613861,27.17043912263036
53.17438692098093,40.23433242506812,75.66487317448116,34.69209809264305,65.24212144504227,86.22511174319382,1.7574931880108993,4.368143031288095,3.3051498847040737,32.93460490463215,61.93697156033819,81.85696871190574,5.5422343324250685,10.422751729438893,13.774888256806179,6.1035422343324255,11.478349987189342,4.397820163487738,8.270561106840892
43.8062015503876,43.42635658914729,99.13289683241905,43.1937984496124,98.60201734206335,99.46447697250981,22.643410852713178,52.14209210996073,51.68996637763228,20.550387596899224,46.912050964431074,47.322384862549086,0.23255813953488372,0.5308794903556892,0.5355230274901821,0.3798449612403101,0.8671031675809592,0.0,0.0
31.134831460674157,18.40074906367041,59.100204498977504,13.883895131086142,44.592806447732464,75.45288011398331,0.8014981273408239,4.355790759210259,2.5742812462408273,13.082397003745319,42.01852520149164,71.09708935477306,4.51685393258427,14.507398051245039,24.54711988601669,9.037453183520599,29.026825454108025,3.048689138576779,9.791892217009503
39.83458646616541,30.924812030075188,77.6330690826727,27.195488721804512,68.2710456776142,87.94067590566496,0.018796992481203006,0.06078288353999513,0.04718761796904492,27.17669172932331,68.22385805964515,87.87989302212497,3.7293233082706765,9.362023405058514,12.059324094335034,2.9210526315789473,7.332955832389581,5.511278195488722,13.835409588523973
27.115511551155116,18.47854785478548,68.1475170399221,10.085808580858085,37.195715676728334,54.5811752098589,0.1419141914191419,0.7679942846936952,0.5233690360272638,9.943894389438944,36.67234664070107,53.813180925165206,8.392739273927393,30.95180136319377,45.4188247901411,4.653465346534653,17.161635832521906,3.277227722772277,12.086173320350536
135.985,112.9725,83.07717762988564,109.215,80.3140052211641,96.67396932881897,33.9275,30.031644869326605,24.949442953266903,75.2875,55.364562267897185,66.64232445949236,3.7575,2.76317240872155,3.32603067118104,12.4775,9.175644372541088,7.91,5.816818031400522
54.20821114369502,45.73900293255132,84.37652150392209,35.442815249266864,65.38274276440357,77.48926075527345,0.5982404692082112,1.3079438353529524,1.1035975114958074,34.84457478005865,64.27914525290775,76.18131691992049,10.296187683284458,18.99377873951853,22.510739244726548,4.219941348973607,7.784690289423857,3.2609970674486806,6.015688395996754
56.640586797066014,27.731051344743275,48.959682293015625,19.82885085574572,35.00820167486834,71.5041438899665,0.19559902200489,0.7053429730206314,0.34533367866701203,19.633251833740832,34.66286799620133,70.79880091694586,7.902200488997555,13.951480618147286,28.495856110033507,9.60635696821516,16.960200293533628,14.496332518337407,25.593542260208924
54.868493150684934,51.18904109589041,93.29405302841164,51.18904109589041,93.29405302841164,100.0,45.673972602739724,89.22607578676943,83.24262245967942,5.515068493150685,10.051430568732211,10.773924213230572,0.0,0.0,0.0,0.3917808219178082,0.7140360513307035,0.37534246575342467,0.6840764967294153
49.385416666666664,47.880208333333336,96.95211980594813,47.208333333333336,95.59164733178656,98.59675840313282,9.765625,20.39595344283694,19.77430921746467,37.442708333333336,75.81733811432188,78.20080496029588,0.671875,1.3604724741615692,1.4032415968671814,1.296875,2.626028264079308,0.10416666666666667,0.21092596498628985
42.02904564315353,30.605809128630707,72.82061407838879,25.821576763485478,61.43745680718729,84.3682212581345,0.6597510373443983,2.155639913232104,1.5697502221344652,25.16182572614108,59.867706585052815,82.21258134490238,4.784232365145228,11.3831572712015,15.63177874186551,8.311203319502075,19.774903741731663,2.5809128630705396,6.140783887846776
51.90547263681592,41.318407960199,79.60318221029425,38.601990049751244,74.36978817214607,93.42564720048165,6.298507462686567,15.243829018663458,12.13457298955238,32.30348258706468,62.23521518259369,78.18181818181819,2.716417910447761,5.233394038148184,6.574352799518363,7.7711442786069655,14.971724336240774,2.4776119402985075,4.773315441387903
35.4040404040404,16.646464646464647,47.01854493580599,13.737373737373737,38.80171184022825,82.52427184466019,0.0,0.0,0.0,13.737373737373737,38.80171184022825,82.52427184466019,2.909090909090909,8.216833095577748,17.475728155339805,10.308080808080808,29.115549215406567,7.96969696969697,22.510699001426534
73.72988505747126,50.95977011494253,69.11684464884247,38.73946360153257,52.54241691999897,76.0196985075749,2.2203065134099615,4.356979060937558,3.0114064489308077,36.519157088122604,49.53101047106815,71.66271944663734,12.258620689655173,16.626393327617116,24.055486635840758,8.0,10.850417023930158,9.327586206896552,12.65102502143581
70.41286307053942,46.2655601659751,65.70611980317629,35.42323651452282,50.30790535961578,76.56502242152466,2.6058091286307055,5.632286995515695,3.700757240932261,32.81742738589212,46.607148118683526,70.93273542600897,10.821576763485478,15.368749815846078,23.390134529147986,10.238589211618256,14.540793777070625,11.491701244813278,16.320457291022127
79.91260162601625,58.78048780487805,73.55596815626829,48.073170731707314,60.157183915354686,81.78423236514523,3.252032520325203,5.532503457814661,4.069486481674594,44.82113821138211,56.08769743368009,76.25172890733056,10.707317073170731,13.3987842409136,18.21576763485477,7.186991869918699,8.993565124500853,10.408536585365853,13.024900170409747
76.27151051625239,49.814531548757174,65.31210829781901,35.91586998087954,47.089496114314365,72.09918243580393,3.5162523900573612,7.058688058956742,4.610177989471046,32.39961759082218,42.47931812484332,65.04049437684719,13.898661567877628,18.222612183504637,27.900817564196057,8.806883365200765,11.54675357232389,14.095602294455066,18.48082226121835
159.2565130260521,124.06412825651303,77.90207502296494,113.25851703406813,71.11703934867684,91.29030173806292,23.917835671342687,19.27860696517413,15.018434861392493,89.34068136272545,56.098604487284355,72.0116947728888,10.80561122244489,6.785035674288088,8.709698261937069,14.797595190380761,9.291673482741698,14.739478957915832,9.255181265650759
69.05714285714286,50.38857142857143,72.96648738105088,39.27142857142857,56.86801820438559,77.93717396234973,6.7628571428571425,13.421410750737127,9.793131981795613,32.50857142857143,47.07488622258998,64.51576321161261,11.117142857142857,16.098469176665287,22.06282603765026,8.605714285714285,12.461729416632187,9.325714285714286,13.504344228382289
46.629392971246006,41.95846645367412,89.98287084618019,35.51757188498402,76.16992120589242,84.64935658265438,4.140575079872204,9.86827076829361,8.879753340184994,31.376996805111823,67.29016786570745,74.78108581436078,6.440894568690096,13.81294964028777,15.35064341734562,2.5303514376996805,5.4265159301130526,1.8913738019169328,4.056183624528948
56.333333333333336,48.72222222222222,86.48915187376726,47.611111111111114,84.51676528599606,97.71949828962373,0.0,0.0,0.0,47.611111111111114,84.51676528599606,97.71949828962373,1.1111111111111112,1.9723865877712032,2.280501710376283,6.944444444444445,12.32741617357002,0.6666666666666666,1.1834319526627217
50.0,33.15384615384615,66.3076923076923,31.76923076923077,63.53846153846155,95.82366589327147,0.0,0.0,0.0,31.76923076923077,63.53846153846155,95.82366589327147,1.3846153846153846,2.769230769230769,4.176334106728538,12.23076923076923,24.46153846153846,4.615384615384615,9.23076923076923
50.21900826446281,26.917355371900825,53.59993417263227,24.619834710743802,49.02493211552704,91.46453791832975,0.40082644628099173,1.4891003991403131,0.7981568337036122,24.21900826446281,48.22677528182343,89.97543751918946,2.2975206611570247,4.575002057105242,8.535462081670248,11.066115702479339,22.03571134699251,11.921487603305785,23.738994486957953
53.058479532163744,15.271929824561404,28.783202909732175,9.859649122807017,18.582607737242366,64.56059735784032,0.07309941520467836,0.47865211564235105,0.1377714096770638,9.786549707602338,18.4448363275653,64.08194524219797,5.412280701754386,10.200595172489805,35.43940264215968,21.47953216374269,40.48275101950843,15.663742690058479,29.521657665601232
43.49310344827586,10.537931034482758,24.22897011020376,6.4206896551724135,14.762546578926505,60.92931937172775,0.0,0.0,0.0,6.4206896551724135,14.762546578926505,60.92931937172775,4.117241379310345,9.466423531277254,39.07068062827225,21.010344827586206,48.3073019900103,11.362068965517242,26.123840482042336
44.91968911917098,30.4559585492228,67.80091124055599,23.269430051813472,51.8022954034258,76.40353861857776,0.0,0.0,0.0,23.269430051813472,51.8022954034258,76.40353861857776,7.186528497409326,15.99861583713017,23.59646138142225,4.875647668393782,10.854143837591558,8.621761658031089,19.193725128323436
32.25,5.5,17.05426356589147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,17.05426356589147,100.0,0.0,0.0,16.25,50.3875968992248
50.382278481012655,32.82025316455696,65.14245515300739,22.921518987341774,45.495201246168534,69.83955569268745,0.2,0.6093798210428881,0.39696497663434005,22.72151898734177,45.09823626953419,69.23017587164455,9.89873417721519,19.647253906838852,30.160444307312556,8.620253164556962,17.10969298025225,6.443037974683544,12.788302095372092
63.63549160671463,57.1294964028777,89.77615315043714,42.565947242206235,66.89026228519747,74.50782856902993,0.0,0.0,0.0,42.565947242206235,66.89026228519747,74.50782856902993,14.563549160671462,22.885890865239674,25.492171430970068,1.7937649880095923,2.818812179680434,4.107913669064748,6.455381368706663
49.38482384823848,42.87262872628726,86.81336772210942,37.14905149051491,75.22361850408824,86.64981036662454,12.490514905149052,29.13400758533502,25.29221313724414,24.658536585365855,49.9314053668441,57.515802781289516,5.734417344173441,11.61169950063107,13.375474083438684,3.937669376693767,7.973440158042035,2.306233062330623,4.6699226252537995
47.90841584158416,30.294554455445546,63.23430638078016,23.146039603960396,48.31309739085508,76.40330092327804,1.811881188118812,5.9808807909142905,3.7819684835959704,21.334158415841586,44.53112890725911,70.42242013236375,7.148514851485149,14.921208989925084,23.596699076721954,6.017326732673268,12.560061999483338,7.522277227722772,15.701369155257039
62.475806451612904,36.12096774193548,57.81592874661159,28.419354838709676,45.48857622305408,78.67827640098236,0.0967741935483871,0.2679169457468185,0.1548986704530786,28.322580645161292,45.33367755260101,78.41035945523555,7.701612903225806,12.327352523557506,21.321723599017638,12.766129032258064,20.43371627726862,12.564516129032258,20.111010713824705
58.16743119266055,40.862385321100916,70.24959583612633,33.58256880733945,57.73431647017073,82.18455321059722,3.3279816513761467,8.144364616075437,5.721383226213477,30.254587155963304,52.012933243957264,74.04018859452178,7.279816513761468,12.5152793659556,17.815446789402785,5.623853211009174,9.66838847048618,9.520642201834862,16.367651117858127
48.86131386861314,28.817518248175183,58.97818942336421,18.94403892944039,38.77103874116124,65.73792637622424,0.25790754257907544,0.894967916244512,0.5278358729210239,18.686131386861312,38.24320286824021,64.84295845997973,9.873479318734793,20.20715068220297,34.26207362377575,6.2871046228710465,12.867244298376656,9.267639902676398,18.96723433920924
61.787654320987656,48.79259259259259,78.9681905370844,38.330864197530865,62.03644501278772,78.55877738980821,2.303703703703704,4.7214209807196,3.7284207161125322,36.02716049382716,58.308024296675185,73.83735640908861,10.461728395061728,16.931745524296673,21.441222610191794,6.474074074074074,10.477941176470587,5.274074074074074,8.535805626598465
44.04683195592286,34.98347107438016,79.42335355556945,30.876033057851238,70.0981925073488,88.25891802504134,2.239669421487603,6.402078903850697,5.084745762711865,28.636363636363637,65.01344674463694,81.85683912119065,4.107438016528926,9.325161048220654,11.74108197495866,4.415977961432507,10.025642629307649,3.8181818181818183,8.668459565951594
54.92631578947368,14.631578947368421,26.638558834802605,10.4,18.934457646607896,71.07913669064749,0.0,0.0,0.0,10.4,18.934457646607896,71.07913669064749,4.231578947368421,7.70410118819471,28.92086330935252,26.68421052631579,48.581832119586046,12.421052631578947,22.61402836335761
100.25910931174089,54.32995951417004,54.18954934582458,35.10323886639676,35.012518171539334,64.61120011922947,6.101214574898785,11.229926599351689,6.085446616055565,29.002024291497975,28.927071555483767,53.38127351987778,19.246963562753038,19.197221773542243,35.42605909311077,15.676113360323887,15.63560006460992,26.42914979757085,26.360846389920855
124.41818181818182,59.69318181818182,47.97786058746164,40.68863636363636,32.70312728335526,68.16295450218922,2.9795454545454545,4.99143346659052,2.394782989916703,37.70909090909091,30.308344293438548,63.17152103559871,19.038636363636364,15.302133567148912,31.894155720540645,17.490909090909092,14.058161625018267,31.779545454545456,25.542525208242
72.53617021276595,49.736170212765956,68.56740584301303,41.306382978723406,56.94591106417929,83.05099247091034,3.772340425531915,7.5847022587268995,5.200633579725449,37.53404255319149,51.74527748445384,75.46629021218344,8.429787234042553,11.621494778833744,16.949007529089666,7.036170212765957,9.700222926199695,13.838297872340426,19.07778951073566
40.888888888888886,29.072222222222223,71.10054347826087,26.461111111111112,64.71467391304348,91.01853621249761,0.0,0.0,0.0,26.461111111111112,64.71467391304348,91.01853621249761,2.611111111111111,6.385869565217392,8.981463787502388,5.511111111111111,13.478260869565217,5.544444444444444,13.559782608695652
52.493449781659386,37.262008733624455,70.98411113884036,33.73362445414847,64.26254055403045,90.53088011250439,2.851528384279476,7.652642681354741,5.432160385991182,30.882096069868997,58.83038016803926,82.87823743114966,3.5283842794759823,6.721570584809916,9.469119887495605,7.262008733624454,13.834123617003577,7.292576419213974,13.892355045337329
58.476070528967256,43.04030226700252,73.60327374542321,37.831234256926955,64.69524014645704,87.89723181365952,2.3073047858942064,5.360800608649851,3.9457247469308636,35.523929471032744,60.74951539952617,82.53643120500965,5.209068010075566,8.908033598966185,12.102768186340493,4.652392947103275,7.956062890372604,8.942065491183879,15.291837174240792
51.87465940054496,25.94822888283379,50.02101061035824,17.768392370572208,34.252547536505936,68.47632048724141,1.2425068119891007,4.78840701459624,2.395209580838323,16.525885558583106,31.857337955667614,63.68791347264518,8.17983651226158,15.768463073852296,31.523679512758584,9.708446866485014,18.71520117659418,13.125340599455042,25.30202752389957
52.41353383458647,32.07268170426065,61.19160330894658,19.99749373433584,38.153301774016164,62.35055091036962,0.37343358395989973,1.1643353911072907,0.7124754937120451,19.62406015037594,37.440826280304115,61.18621551926232,12.075187969924812,23.038301534930426,37.64944908963038,7.150375939849624,13.64223210443265,11.974937343358397,22.84703294601444
65.40526315789474,45.47894736842105,69.53407902148547,36.3,55.50012070491671,79.81715079273232,1.7921052631578946,3.940516143964819,2.740001609398889,34.507894736842104,52.76011909551782,75.8766346487675,9.178947368421053,14.033958316568762,20.18284920726768,9.163157894736843,14.00981733322604,10.163157894736843,15.53874627826507
47.42857142857143,32.357142857142854,68.22289156626505,29.428571428571427,62.04819277108433,90.94922737306844,4.642857142857143,14.348785871964683,9.789156626506026,24.785714285714285,52.25903614457831,76.60044150110376,2.9285714285714284,6.174698795180722,9.050772626931568,10.785714285714286,22.740963855421686,4.285714285714286,9.036144578313253
45.48026315789474,27.789473684210527,61.10227108346593,22.19078947368421,48.79213076811803,79.85321969696969,0.16447368421052633,0.5918560606060606,0.3616374945754376,22.026315789473685,48.4304932735426,79.26136363636364,5.598684210526316,12.310140315347894,20.146780303030305,7.592105263157895,16.693186749602198,9.473684210526315,20.830319687545202
39.0,25.9,66.41025641025641,21.6,55.38461538461539,83.39768339768341,0.0,0.0,0.0,21.6,55.38461538461539,83.39768339768341,4.3,11.025641025641026,16.602316602316602,9.0,23.076923076923077,3.7,9.487179487179489
44.166666666666664,31.083333333333332,70.37735849056604,28.416666666666668,64.33962264150944,91.42091152815014,0.0,0.0,0.0,28.416666666666668,64.33962264150944,91.42091152815014,2.6666666666666665,6.037735849056604,8.579088471849866,9.75,22.07547169811321,2.8333333333333335,6.415094339622643
50.57823129251701,31.503401360544217,62.28648285137861,26.857142857142858,53.10020174848689,85.25156553660118,0.8095238095238095,2.5696393867415246,1.60053799596503,26.047619047619047,51.499663752521855,82.68192614985963,4.64625850340136,9.186281102891728,14.748434463398832,13.489795918367347,26.671149966375253,4.625850340136054,9.145931405514457
35.85496183206107,23.18320610687023,64.65829252714498,20.213740458015266,56.37641047477112,87.19130721106355,1.0,4.313467237405335,2.7890142644241003,19.213740458015266,53.58739621034702,82.87783997365821,2.969465648854962,8.281882052373856,12.80869278893645,6.236641221374046,17.394081328507557,5.893129770992366,16.43602299340004
54.78703703703704,13.055555555555555,23.829643400371808,8.651234567901234,15.790659681144723,66.26477541371159,0.08333333333333333,0.6382978723404255,0.15210410681088388,8.567901234567902,15.63855557433384,65.62647754137116,4.404320987654321,8.038983719227085,33.73522458628842,23.12037037037037,42.200439411864124,17.37962962962963,31.722156498225452
341.5023183925811,192.403400309119,56.34029110395018,145.72179289026275,42.67080632897643,75.73763907298068,33.595054095826896,17.46073824155521,9.837430754190956,112.12673879443585,32.83337557478547,58.27690083142547,46.68160741885626,13.66948477497375,24.26236092701932,57.10355486862442,16.721278829791085,78.53013910355487,22.995492233607305
36.233695652173914,21.71195652173913,59.92200389980501,18.831521739130434,51.972401379931,86.7334167709637,0.18478260869565216,0.851063829787234,0.5099745012749363,18.64673913043478,51.46242687865607,85.88235294117646,2.880434782608696,7.949602519874007,13.266583229036296,8.625,23.803809809509524,4.896739130434782,13.51432428378581
247.6346153846154,91.58974358974359,36.98584038725376,35.82692307692308,14.467655509823718,39.11674132138858,0.7435897435897436,0.8118701007838746,0.30027697962776007,35.083333333333336,14.167378530195956,38.3048712206047,55.82692307692308,22.54407082394968,60.953247480403135,50.51923076923077,20.400714452123943,86.84615384615384,35.0702803448008
40.665822784810125,26.98481012658228,66.35746747182968,12.744303797468355,31.339102284753785,47.227694905713484,0.0,0.0,0.0,12.744303797468355,31.339102284753785,47.227694905713484,14.240506329113924,35.01836518707589,52.77230509428652,5.691139240506329,13.99489510054162,6.215189873417722,15.283570939426012
53.9622641509434,30.22641509433962,56.013986013986006,21.88679245283019,40.55944055944056,72.40948813982521,0.2668463611859838,0.8828250401284109,0.49450549450549447,21.619946091644206,40.064935064935064,71.5266630996968,8.339622641509434,15.454545454545453,27.590511860174782,9.719676549865229,18.011988011988013,12.315363881401618,22.82217782217782
54.27972027972028,29.055944055944057,53.53001803658851,18.93240093240093,34.87932663402903,65.15844364219815,0.27972027972027974,0.9626955475330927,0.515331100231899,18.65268065268065,34.36399553379712,64.19574809466505,10.142191142191143,18.685046809241605,34.905736060970725,10.389277389277389,19.14025594777978,12.986013986013987,23.924246328265912
45.60606060606061,8.772727272727273,19.235880398671096,7.878787878787879,17.275747508305646,89.81001727115716,0.12626262626262627,1.4392630972941853,0.2768549280177187,7.752525252525253,16.99889258028793,88.37075417386298,0.8939393939393939,1.9601328903654482,10.189982728842832,26.752525252525253,58.66002214839424,9.38888888888889,20.58693244739756
47.3134328358209,21.895522388059703,46.277602523659304,12.246268656716419,25.883280757097793,55.93047034764827,0.22388059701492538,1.0224948875255622,0.47318611987381703,12.022388059701493,25.410094637223974,54.90797546012269,9.649253731343284,20.394321766561514,44.06952965235174,7.227611940298507,15.276025236593057,13.511194029850746,28.556782334384856
58.55882352941177,43.88235294117647,74.93721747865393,36.911764705882355,63.033651431441484,84.11528150134049,2.235294117647059,5.093833780160858,3.817177297840281,34.6764705882353,59.2164741336012,79.02144772117963,6.970588235294118,11.903566047212454,15.884718498659517,10.323529411764707,17.629331993972876,3.2941176470588234,5.62531391260673
39.125,26.34375,67.33226837060703,24.9375,63.73801916932907,94.66192170818505,0.0,0.0,0.0,24.9375,63.73801916932907,94.66192170818505,1.40625,3.5942492012779557,5.338078291814947,5.6875,14.536741214057509,5.75,14.696485623003195
85.18250950570342,28.022813688212928,32.89737981520332,8.307984790874524,9.7531580591885,29.6472184531886,0.0,0.0,0.0,8.307984790874524,9.7531580591885,29.6472184531886,19.714828897338403,23.144221756014822,70.3527815468114,30.44106463878327,35.7362853189305,22.076045627376427,25.916171941257872
53.83870967741935,33.11290322580645,61.50389454763331,25.983870967741936,48.26243259436789,78.47053093034584,0.0,0.0,0.0,25.983870967741936,48.26243259436789,78.47053093034584,7.129032258064516,13.241461953265429,21.529469069654166,14.17741935483871,26.333133612941882,5.290322580645161,9.826243259436788
140.50786516853933,72.48314606741573,51.58653999936027,45.258426966292134,32.21060039023766,62.43993179352039,5.480898876404495,7.561618353743606,3.9007772766529127,39.77752808988764,28.30982311358475,54.87831343977677,27.224719101123597,19.375939609122604,37.56006820647962,19.519101123595505,13.891821002462976,40.406741573033706,28.757636823081594
44.891304347826086,23.55072463768116,52.46166263115416,14.942028985507246,33.28490718321227,63.44615384615384,3.130434782608696,13.292307692307691,6.973365617433415,11.81159420289855,26.311541565778857,50.153846153846146,8.608695652173912,19.176755447941886,36.553846153846145,4.391304347826087,9.782082324455207,11.014492753623188,24.535916061339787
51.22950819672131,30.23224043715847,59.01333333333333,24.112021857923498,47.06666666666667,79.7559873474921,1.721311475409836,5.693628558517848,3.36,22.39071038251366,43.70666666666666,74.06235878897424,6.120218579234972,11.946666666666667,20.244012652507905,6.10655737704918,11.919999999999998,13.027322404371585,25.429333333333332
66.2043795620438,50.32116788321168,76.00882028665932,40.2043795620438,60.72767364939361,79.89556135770235,1.9452554744525548,3.8656803017116332,2.9382579933847848,38.25912408759124,57.78941565600881,76.02988105599071,10.116788321167883,15.28114663726571,20.10443864229765,8.145985401459853,12.304299889746416,6.412408759124087,9.685777287761852
39.453658536585365,20.117073170731707,50.9891196834817,8.590243902439024,21.772997032640948,42.70126091173618,0.9024390243902439,4.485935984481086,2.287339268051434,7.68780487804878,19.485657764589515,38.21532492725509,11.526829268292683,29.216122650840752,57.29873908826383,6.248780487804878,15.838278931750743,11.473170731707317,29.080118694362017
