DBN,Name,schoolyear,total_enrollment,grade9,grade10,grade11,grade12,ell_num,ell_percent,sped_num,sped_percent,ctt_num,selfcontained_num,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,frl_combined_percent
02M313,THE JAMES BALDWIN SCHOOL: A SCHOOL FOR EXPEDITIO,2012,248,15,74,60,99,12.0,4.8,32.0,12.9,17,1,10,4.0,85,34.3,135,54.4,16,6.5,130.0,52.4,118.0,47.6,51.0
02M316,THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG,2006,107,107,b,b,b,1.0,0.9,11.0,10.3,3,,1,0.9,26,24.3,68,63.6,3,2.8,,0.0,107.0,100.0,60.0
02M316,THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG,2007,206,113,93,b,b,8.0,3.9,17.0,8.3,1,,7,3.4,72,35.0,111,53.9,3,1.5,,0.0,206.0,100.0,73.8
02M316,THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG,2008,292,120,90,82,b,17.0,5.8,44.0,15.1,10,2,8,2.7,106,36.3,156,53.4,3,1.0,,0.0,292.0,100.0,60.3
02M316,THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG,2009,336,96,90,80,70,16.0,4.8,47.0,14.0,16,3,9,2.7,140,41.7,178,53.0,5,1.5,,0.0,336.0,100.0,66.3
02M316,THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG,2010,350,123,87,71,69,20.0,5.7,64.0,18.3,37,2,8,2.3,148,42.3,186,53.1,5,1.4,,0.0,350.0,100.0,77.8
02M316,THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG,2011,369,136,105,64,64,16.0,4.3,70.0,19.0,46,2,9,2.4,161,43.6,183,49.6,5,1.4,,0.0,369.0,100.0,86.7
02M316,THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG ,2012,378,129,118,77,54,10.0,2.6,59.0,15.6,41,2,13,3.4,177,46.8,183,48.4,5,1.3,0.0,0.0,378.0,100.0,74.9
02M374,GRAMERCY ARTS HIGH SCHOOL,2009,383,140,128,59,56,17.0,4.4,42.0,11.0,34,3,3,0.8,193,50.4,171,44.6,14,3.7,144.0,37.6,239.0,62.4,60.0
02M374,GRAMERCY ARTS HIGH SCHOOL,2010,400,146,106,71,77,13.0,3.3,41.0,10.3,38,,9,2.3,182,45.5,175,43.8,24,6.0,139.0,34.8,261.0,65.3,67.6
02M374,GRAMERCY ARTS HIGH SCHOOL,2011,461,165,145,85,66,13.0,2.8,54.0,11.7,50,2,11,2.4,216,46.9,197,42.7,33,7.2,139.0,30.2,322.0,69.8,66.9
02M374,GRAMERCY ARTS HIGH SCHOOL                       ,2012,495,153,151,117,74,15.0,3.0,61.0,12.3,54,0,14,2.8,224,45.3,223,45.1,33,6.7,130.0,26.3,365.0,73.7,59.0
02M376,NYCISCHOOL,2009,100,100,b,b,b,,0.0,6.0,6.0,2,,10,10.0,28,28.0,40,40.0,21,21.0,41.0,41.0,59.0,59.0,60.0
02M376,NYCISCHOOL,2010,200,103,97,b,b,,0.0,9.0,4.5,,,20,10.0,45,22.5,79,39.5,48,24.0,85.0,42.5,115.0,57.5,50.0
02M376,NYCISCHOOL,2011,318,112,105,101,b,,,29.0,9.1,16,2,37,11.6,65,20.4,142,44.7,73,23.0,151.0,47.5,167.0,52.5,44.7
02M376,NYCISCHOOL                                      ,2012,433,118,114,104,97,2.0,0.5,47.0,10.9,18,1,50,11.5,89,20.6,186,43.0,104,24.0,211.0,48.7,222.0,51.3,34.6
02M392,MANHATTAN BUSINESS ACADEMY,2010,122,122,b,b,b,9.0,7.4,18.0,14.8,17,,11,9.0,33,27.0,63,51.6,7,5.7,58.0,47.5,64.0,52.5,60.0
02M392,MANHATTAN BUSINESS ACADEMY,2011,212,113,99,b,b,14.0,6.6,34.0,16.0,29,1,16,7.5,68,32.1,111,52.4,16,7.5,116.0,54.7,96.0,45.3,74.6
02M392,MANHATTAN BUSINESS ACADEMY                      ,2012,332,148,91,93,b,33.0,9.9,46.0,13.9,38,2,22,6.6,98,29.5,195,58.7,16,4.8,196.0,59.0,136.0,41.0,64.0
02M393,THE BUSINESS OF SPORTS SCHOOL,2010,103,103,b,b,b,9.0,8.7,23.0,22.3,11,,4,3.9,33,32.0,58,56.3,7,6.8,89.0,86.4,14.0,13.6,60.0
02M393,THE BUSINESS OF SPORTS SCHOOL,2011,210,167,43,b,b,23.0,11.0,52.0,24.8,26,2,7,3.3,74,35.2,120,57.1,8,3.8,155.0,73.8,55.0,26.2,83.5
02M393,THE BUSINESS OF SPORTS SCHOOL                   ,2012,304,150,114,40,b,23.0,7.6,65.0,21.4,37,4,5,1.6,108,35.5,174,57.2,13,4.3,220.0,72.4,84.0,27.6,58.7
02M394,EMMA LAZARUS HIGH SCHOOL,2010,150,b,150,b,b,136.0,90.7,1.0,0.7,,,93,62.0,3,2.0,51,34.0,3,2.0,76.0,50.7,74.0,49.3,60.0
02M394,EMMA LAZARUS HIGH SCHOOL,2011,235,40,183,12,b,202.0,86.0,,0.0,,,142,60.4,13,5.5,73,31.1,7,3.0,123.0,52.3,112.0,47.7,100.0
02M394,EMMA LAZARUS HIGH SCHOOL                        ,2012,250,13,156,80,1,207.0,82.8,0.0,0.0,    ,    ,156,62.4,18,7.2,66,26.4,10,4.0,128.0,51.2,122.0,48.8,97.0
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,2010,100,100,b,b,b,36.0,36.0,13.0,13.0,7,2,43,43.0,15,15.0,34,34.0,6,6.0,49.0,49.0,51.0,51.0,60.0
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,2011,159,71,88,b,b,51.0,32.1,29.0,18.2,14,2,68,42.8,22,13.8,56,35.2,7,4.4,80.0,50.3,79.0,49.7,85.0
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY      ,2012,244,109,57,78,b,69.0,28.3,41.0,16.8,14,15,108,44.3,38,15.6,80,32.8,13,5.3,117.0,48.0,127.0,52.0,80.8
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2006,1474,456,398,296,324,76.0,5.2,137.0,9.3,2,84,238,16.1,318,21.6,603,40.9,253,17.2,702.0,47.6,772.0,52.4,38.2
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2007,1447,482,389,297,278,57.0,3.9,153.0,10.6,7,92,244,16.9,334,23.1,633,43.7,221,15.3,709.0,49.0,738.0,51.0,41.0
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2008,1460,496,394,309,261,92.0,6.3,154.0,10.5,20,78,246,16.8,315,21.6,685,46.9,186,12.7,698.0,47.8,762.0,52.2,47.4
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2009,1491,450,440,326,275,82.0,5.5,169.0,11.3,34,62,252,16.9,290,19.5,761,51.0,184,12.3,737.0,49.4,754.0,50.6,43.1
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2010,1418,389,406,324,299,83.0,5.9,162.0,11.4,42,46,223,15.7,245,17.3,771,54.4,175,12.3,691.0,48.7,727.0,51.3,58.2
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2011,1429,391,389,346,303,106.0,7.4,184.0,12.9,54,54,230,16.1,214,15.0,803,56.2,180,12.6,708.0,49.5,721.0,50.5,55.9
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES           ,2012,1394,398,383,314,299,99.0,7.1,201.0,14.4,70,47,233,16.7,206,14.8,797,57.2,155,11.1,703.0,50.4,691.0,49.6,56.4
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2006,421,54,56,72,51,,0.0,32.0,7.6,,,31,7.4,101,24.0,102,24.2,182,43.2,222.0,52.7,199.0,47.3,19.4
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2007,411,60,57,52,70,2.0,0.5,23.0,5.6,,,32,7.8,87,21.2,107,26.0,180,43.8,214.0,52.1,197.0,47.9,24.0
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2008,407,54,61,58,50,3.0,0.7,32.0,7.9,1,,30,7.4,90,22.1,105,25.8,179,44.0,202.0,49.6,205.0,50.4,15.9
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2009,439,63,61,57,57,3.0,0.7,41.0,9.3,2,,42,9.6,90,20.5,97,22.1,202,46.0,231.0,52.6,208.0,47.4,13.4
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2010,485,67,64,64,55,4.0,0.8,50.0,10.3,8,2,45,9.3,89,18.4,104,21.4,245,50.5,249.0,51.3,236.0,48.7,22.9
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2011,493,67,69,74,55,1.0,0.2,43.0,8.7,6,,26,5.3,47,9.5,102,20.7,249,50.5,258.0,52.3,235.0,47.7,15.4
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION           ,2012,489,63,71,73,64,2.0,0.4,43.0,8.8,3,2,31,6.3,50,10.2,86,17.6,267,54.6,270.0,55.2,219.0,44.8,17.9
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2006,420,86,80,80,96,2.0,0.5,19.0,4.5,1,,16,3.8,102,24.3,75,17.9,193,46.0,115.0,27.4,305.0,72.6,13.2
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2007,404,69,88,90,79,1.0,0.2,28.0,6.9,1,,15,3.7,93,23.0,63,15.6,183,45.3,115.0,28.5,289.0,71.5,17.9
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2008,428,87,80,98,80,1.0,0.2,26.0,6.1,1,,13,3.0,124,29.0,82,19.2,208,48.6,123.0,28.7,305.0,71.3,13.2
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2009,449,90,98,84,96,1.0,0.2,18.0,4.0,,,17,3.8,126,28.1,81,18.0,214,47.7,119.0,26.5,330.0,73.5,14.0
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2010,467,100,104,96,82,7.0,1.5,17.0,3.6,,,28,6.0,133,28.5,87,18.6,198,42.4,125.0,26.8,342.0,73.2,21.4
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2011,495,97,109,105,99,9.0,1.8,15.0,3.0,1,,27,5.5,102,20.6,147,29.7,183,37.0,131.0,26.5,364.0,73.5,27.8
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL        ,2012,502,94,103,112,106,10.0,2.0,16.0,3.2,1,0,35,7.0,96,19.1,119,23.7,210,41.8,127.0,25.3,375.0,74.7,23.5
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2006,409,105,111,95,98,5.0,1.2,6.0,1.5,,,232,56.7,28,6.8,39,9.5,106,25.9,146.0,35.7,263.0,64.3,38.9
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2007,413,110,103,107,93,1.0,0.2,10.0,2.4,,,246,59.6,24,5.8,44,10.7,94,22.8,157.0,38.0,256.0,62.0,47.2
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2008,416,108,107,98,103,,,10.0,2.4,,,252,60.6,27,6.5,46,11.1,90,21.6,158.0,38.0,258.0,62.0,46.7
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2009,419,108,110,104,97,,0.0,8.0,1.9,1,,243,58.0,32,7.6,45,10.7,98,23.4,163.0,38.9,256.0,61.1,53.6
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2010,440,126,104,108,102,1.0,0.2,11.0,2.5,,1,257,58.4,27,6.1,51,11.6,102,23.2,184.0,41.8,256.0,58.2,59.2
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2011,438,111,120,101,106,5.0,1.1,9.0,2.1,,,265,60.5,29,6.6,50,11.4,94,21.5,186.0,42.5,252.0,57.5,62.2
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL               ,2012,432,110,108,118,96,7.0,1.6,10.0,2.3,0,0,262,60.6,25,5.8,63,14.6,81,18.8,190.0,44.0,242.0,56.0,54.6
02M412,NYC LAB SCHOOL FOR COLLABORATIVE STUDIES,2006,429,125,102,101,101,,0.0,28.0,6.5,25,,112,26.1,28,6.5,45,10.5,240,55.9,178.0,41.5,251.0,58.5,13.6
02M412,NYC LAB SCHOOL FOR COLLABORATIVE STUDIES,2007,472,137,128,105,102,2.0,0.4,50.0,10.6,48,1,119,25.2,48,10.2,53,11.2,241,51.1,209.0,44.3,263.0,55.7,13.6
02M412,NYC LAB SCHOOL FOR COLLABORATIVE STUDIES,2008,518,146,134,134,104,5.0,1.0,68.0,13.1,65,1,145,28.0,51,9.8,67,12.9,247,47.7,253.0,48.8,265.0,51.2,13.6
02M412,NYC LAB SCHOOL FOR COLLABORATIVE STUDIES,2009,536,135,138,132,131,1.0,0.2,80.0,14.9,75,,152,28.4,50,9.3,76,14.2,251,46.8,262.0,48.9,274.0,51.1,13.6
02M412,NYC LAB SCHOOL FOR COLLABORATIVE STUDIES,2010,520,122,135,136,127,3.0,0.6,82.0,15.8,67,,152,29.2,47,9.0,69,13.3,240,46.2,261.0,50.2,259.0,49.8,20.2
02M412,NYC LAB SCHOOL FOR COLLABORATIVE STUDIES,2011,524,130,125,134,135,6.0,1.1,67.0,12.8,54,,145,27.7,42,8.0,75,14.3,258,49.2,256.0,48.9,268.0,51.1,23.8
02M419,LANDMARK HIGH SCHOOL,2007,431,116,143,91,81,18.0,4.2,76.0,17.6,5,13,11,2.6,136,31.6,260,60.3,17,3.9,214.0,49.7,217.0,50.3,61.0
02M412,NYC LAB SCHOOL FOR COLLABORATIVE STUDIES        ,2012,579,187,127,132,133,9.0,1.6,87.0,15.0,71,0,170,29.4,49,8.5,81,14.0,266,45.9,272.0,47.0,307.0,53.0,21.6
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2006,672,108,104,99,76,4.0,0.6,93.0,13.8,1,1,105,15.6,155,23.1,169,25.1,237,35.3,323.0,48.1,349.0,51.9,26.2
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2007,697,107,104,95,92,3.0,0.4,115.0,16.5,2,,106,15.2,160,23.0,195,28.0,226,32.4,336.0,48.2,361.0,51.8,28.6
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2008,684,114,94,96,92,4.0,0.6,119.0,17.4,1,,93,13.6,160,23.4,197,28.8,233,34.1,311.0,45.5,373.0,54.5,26.1
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2009,687,94,109,97,92,4.0,0.6,113.0,16.4,,,105,15.3,155,22.6,193,28.1,229,33.3,320.0,46.6,367.0,53.4,27.3
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2010,689,109,92,106,87,8.0,1.2,110.0,16.0,1,1,124,18.0,139,20.2,182,26.4,234,34.0,332.0,48.2,357.0,51.8,35.5
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2011,676,101,100,84,103,6.0,0.9,108.0,16.0,10,1,105,15.5,89,13.2,178,26.3,264,39.1,336.0,49.7,340.0,50.3,41.4
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL                ,2012,673,107,107,87,79,14.0,2.1,98.0,14.6,15,0,108,16.0,83,12.3,175,26.0,256,38.0,342.0,50.8,331.0,49.2,31.0
02M414,NYC MUSEUM SCHOOL,2006,387,123,96,59,53,3.0,0.8,36.0,9.3,7,1,44,11.4,104,26.9,157,40.6,72,18.6,181.0,46.8,206.0,53.2,37.4
02M414,NYC MUSEUM SCHOOL,2007,380,137,105,92,46,1.0,0.3,40.0,10.5,27,,48,12.6,84,22.1,167,43.9,78,20.5,180.0,47.4,200.0,52.6,37.4
02M414,NYC MUSEUM SCHOOL,2008,422,111,124,104,83,6.0,1.4,48.0,11.4,35,,84,19.9,84,19.9,168,39.8,85,20.1,206.0,48.8,216.0,51.2,37.4
02M414,NYC MUSEUM SCHOOL,2009,442,114,109,124,95,6.0,1.4,49.0,11.1,34,,109,24.7,84,19.0,169,38.2,77,17.4,210.0,47.5,232.0,52.5,37.4
02M414,NYC MUSEUM SCHOOL,2010,467,139,109,109,110,5.0,1.1,55.0,11.8,34,,129,27.6,75,16.1,175,37.5,82,17.6,212.0,45.4,255.0,54.6,47.4
02M414,NYC MUSEUM SCHOOL,2011,440,109,130,106,95,4.0,0.9,49.0,11.1,29,,147,33.4,62,14.1,158,35.9,72,16.4,188.0,42.7,252.0,57.3,47.4
02M414,NYC MUSEUM SCHOOL                               ,2012,436,106,99,127,104,2.0,0.5,41.0,9.4,22,0,144,33.0,51,11.7,174,39.9,67,15.4,185.0,42.4,251.0,57.6,51.6
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2006,468,122,119,125,102,1.0,0.2,12.0,2.6,,,121,25.9,42,9.0,59,12.6,230,49.1,176.0,37.6,292.0,62.4,27.2
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2007,479,134,119,106,120,,,12.0,2.5,,,104,21.7,36,7.5,52,10.9,265,55.3,179.0,37.4,300.0,62.6,21.8
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2008,484,120,138,118,108,,0.0,11.0,2.3,,,102,21.1,41,8.5,60,12.4,276,57.0,180.0,37.2,304.0,62.8,27.1
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2009,506,142,115,132,117,,,10.0,2.0,,,106,20.9,41,8.1,61,12.1,294,58.1,179.0,35.4,327.0,64.6,23.6
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2010,498,111,142,117,128,3.0,0.6,11.0,2.2,,,90,18.1,41,8.2,49,9.8,305,61.2,179.0,35.9,319.0,64.1,26.7
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2011,499,127,120,139,113,1.0,0.2,11.0,2.2,,,98,19.6,37,7.4,50,10.0,312,62.5,166.0,33.3,333.0,66.7,16.7
02M416,ELEANOR ROOSEVELT HIGH SCHOOL                   ,2012,507,120,130,120,137,1.0,0.2,6.0,1.2,0,0,87,17.2,28,5.5,59,11.6,323,63.7,165.0,32.5,342.0,67.5,15.8
02M418,MILLENNIUM HIGH SCHOOL,2006,458,130,132,111,85,3.0,0.7,20.0,4.4,1,,176,38.4,48,10.5,84,18.3,108,23.6,191.0,41.7,267.0,58.3,48.2
02M418,MILLENNIUM HIGH SCHOOL,2007,519,163,126,120,110,2.0,0.4,42.0,8.1,5,1,185,35.6,53,10.2,95,18.3,139,26.8,198.0,38.2,321.0,61.8,45.4
02M418,MILLENNIUM HIGH SCHOOL,2008,548,148,158,128,114,2.0,0.4,53.0,9.7,13,,150,27.4,50,9.1,122,22.3,165,30.1,199.0,36.3,349.0,63.7,39.1
02M418,MILLENNIUM HIGH SCHOOL,2009,573,142,149,157,125,1.0,0.2,55.0,9.6,15,2,157,27.4,75,13.1,137,23.9,194,33.9,215.0,37.5,358.0,62.5,32.7
02M418,MILLENNIUM HIGH SCHOOL,2010,619,173,148,150,148,1.0,0.2,55.0,8.9,22,1,175,28.3,74,12.0,137,22.1,218,35.2,219.0,35.4,400.0,64.6,44.8
02M418,MILLENNIUM HIGH SCHOOL,2011,637,158,181,153,145,,0.0,57.0,8.9,25,1,180,28.3,59,9.3,158,24.8,237,37.2,241.0,37.8,396.0,62.2,44.8
02M418,MILLENNIUM HIGH SCHOOL                          ,2012,626,144,155,180,147,1.0,0.2,57.0,9.1,28,0,188,30.0,55,8.8,136,21.7,225,35.9,239.0,38.2,387.0,61.8,32.7
02M419,LANDMARK HIGH SCHOOL,2006,430,133,132,79,86,22.0,5.1,83.0,19.3,11,10,13,3.0,141,32.8,244,56.7,22,5.1,225.0,52.3,205.0,47.7,65.9
02M419,LANDMARK HIGH SCHOOL,2008,450,120,135,91,104,38.0,8.4,81.0,18.0,14,17,11,2.4,120,26.7,303,67.3,10,2.2,210.0,46.7,240.0,53.3,64.4
02M419,LANDMARK HIGH SCHOOL,2009,440,125,119,108,88,43.0,9.8,70.0,15.9,47,3,6,1.4,102,23.2,320,72.7,12,2.7,205.0,46.6,235.0,53.4,65.0
02M419,LANDMARK HIGH SCHOOL,2010,452,177,109,70,96,57.0,12.6,64.0,14.2,59,,4,0.9,98,21.7,337,74.6,9,2.0,207.0,45.8,245.0,54.2,82.7
02M419,LANDMARK HIGH SCHOOL,2011,442,166,117,88,71,66.0,14.9,65.0,14.7,56,3,18,4.1,79,17.9,337,76.2,7,1.6,196.0,44.3,246.0,55.7,85.1
02M419,LANDMARK HIGH SCHOOL                            ,2012,421,142,125,76,78,66.0,15.7,79.0,18.8,57,7,22,5.2,76,18.1,315,74.8,8,1.9,204.0,48.5,217.0,51.5,83.1
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SER,2006,1476,611,402,201,262,88.0,6.0,93.0,6.3,24,13,327,22.2,366,24.8,674,45.7,66,4.5,447.0,30.3,1029.0,69.7,66.2
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SER,2007,1474,528,468,316,162,55.0,3.7,87.0,5.9,42,9,331,22.5,369,25.0,656,44.5,61,4.1,456.0,30.9,1018.0,69.1,66.2
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SER,2008,1521,526,467,318,210,63.0,4.1,100.0,6.6,52,5,331,21.8,377,24.8,707,46.5,91,6.0,472.0,31.0,1049.0,69.0,57.1
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SER,2009,1620,547,445,353,275,56.0,3.5,116.0,7.2,62,2,335,20.7,394,24.3,787,48.6,97,6.0,491.0,30.3,1129.0,69.7,65.1
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SER,2010,1695,536,522,362,275,68.0,4.0,134.0,7.9,80,2,320,18.9,401,23.7,860,50.7,90,5.3,480.0,28.3,1215.0,71.7,81.4
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SER,2011,1721,579,492,390,260,75.0,4.4,167.0,9.7,102,2,336,19.5,420,24.4,870,50.6,92,5.3,502.0,29.2,1219.0,70.8,81.4
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SER,2012,1768,564,513,375,316,70.0,4.0,192.0,10.9,126,12,363,20.5,431,24.4,878,49.7,93,5.3,520.0,29.4,1248.0,70.6,68.0
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,2006,682,262,183,110,127,35.0,5.1,78.0,11.4,1,36,77,11.3,181,26.5,363,53.2,58,8.5,283.0,41.5,399.0,58.5,50.2
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,2007,683,258,185,115,125,27.0,4.0,102.0,14.9,2,44,78,11.4,188,27.5,370,54.2,40,5.9,312.0,45.7,371.0,54.3,50.2
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,2008,693,313,183,80,117,36.0,5.2,103.0,14.9,1,47,73,10.5,196,28.3,385,55.6,37,5.3,346.0,49.9,347.0,50.1,50.2
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,2009,663,265,205,90,103,23.0,3.5,100.0,15.1,8,39,55,8.3,198,29.9,373,56.3,32,4.8,327.0,49.3,336.0,50.7,51.2
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,2010,646,239,166,153,88,27.0,4.2,104.0,16.1,15,38,60,9.3,199,30.8,334,51.7,41,6.3,315.0,48.8,331.0,51.2,85.5
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,2011,646,213,195,107,131,34.0,5.3,108.0,16.7,21,40,55,8.5,190,29.4,350,54.2,49,7.6,301.0,46.6,345.0,53.4,80.4
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL       ,2012,607,190,192,114,111,33.0,5.4,113.0,18.6,32,45,49,8.1,185,30.5,329,54.2,40,6.6,280.0,46.1,327.0,53.9,74.2
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,2011,79,79,b,b,b,67.0,84.8,10.0,12.7,4,4,6,7.6,9,11.4,62,78.5,2,2.5,44.0,55.7,35.0,44.3,60.0
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE           ,2012,175,94,81,b,b,152.0,86.9,12.0,6.9,7,2,11,6.3,14,8.0,148,84.6,2,1.1,96.0,54.9,79.0,45.1,97.5
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2006,497,197,87,57,55,34.0,6.8,84.0,16.9,2,9,45,9.1,211,42.5,212,42.7,22,4.4,240.0,48.3,257.0,51.7,73.7
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2007,360,171,107,46,36,18.0,5.0,59.0,16.4,3,11,14,3.9,161,44.7,166,46.1,11,3.1,168.0,46.7,192.0,53.3,62.1
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2008,378,168,110,63,37,28.0,7.4,68.0,18.0,8,15,12,3.2,169,44.7,182,48.1,11,2.9,191.0,50.5,187.0,49.5,74.0
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2009,380,140,131,63,46,13.0,3.4,71.0,18.7,14,19,15,3.9,175,46.1,174,45.8,12,3.2,180.0,47.4,200.0,52.6,71.8
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2010,394,149,120,80,45,27.0,6.9,74.0,18.8,31,25,10,2.5,182,46.2,188,47.7,10,2.5,179.0,45.4,215.0,54.6,82.5
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2011,354,110,107,66,71,27.0,7.6,86.0,24.3,36,30,4,1.1,160,45.2,187,52.8,1,0.3,169.0,47.7,185.0,52.3,86.5
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES            ,2012,294,101,71,76,46,24.0,8.2,66.0,22.4,30,20,4,1.4,133,45.2,151,51.4,5,1.7,144.0,49.0,150.0,51.0,93.9
02M432,MURRAY HILL ACADEMY,2011,141,141,b,b,b,13.0,9.2,32.0,22.7,26,1,12,8.5,65,46.1,54,38.3,8,5.7,80.0,56.7,61.0,43.3,60.0
02M432,MURRAY HILL ACADEMY                             ,2012,214,96,118,b,b,16.0,7.5,58.0,27.1,34,8,17,7.9,88,41.1,97,45.3,9,4.2,115.0,53.7,99.0,46.3,78.0
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,2011,110,110,b,b,b,9.0,8.2,17.0,15.5,7,4,8,7.3,28,25.5,60,54.5,11,10.0,74.0,67.3,36.0,32.7,60.0
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES     ,2012,226,122,104,b,b,20.0,8.8,37.0,16.4,14,10,13,5.8,53,23.5,141,62.4,15,6.6,137.0,60.6,89.0,39.4,61.5
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,2011,87,87,b,b,b,82.0,94.3,,0.0,,,30,34.5,8,9.2,46,52.9,3,3.4,51.0,58.6,36.0,41.4,60.0
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE       ,2012,176,70,106,b,b,167.0,94.9,1.0,0.6,0,0,71,40.3,22,12.5,76,43.2,6,3.4,108.0,61.4,68.0,38.6,82.8
02M439,MANHATTAN VILLAGE ACADEMY,2006,361,103,98,85,75,14.0,3.9,39.0,10.8,,9,29,8.0,93,25.8,198,54.8,21,5.8,136.0,37.7,225.0,62.3,64.8
02M439,MANHATTAN VILLAGE ACADEMY,2007,402,124,92,97,89,15.0,3.7,34.0,8.5,4,2,24,6.0,116,28.9,239,59.5,18,4.5,146.0,36.3,256.0,63.7,62.3
02M439,MANHATTAN VILLAGE ACADEMY,2008,397,100,125,81,91,11.0,2.8,35.0,8.8,11,1,28,7.1,106,26.7,238,59.9,20,5.0,137.0,34.5,260.0,65.5,60.0
